field_id,crop,actual_et,actual_eto,actual_etof
CA_249479,69,3.6618739255014323,4.227060171919771,0.8535988538681949
CA_249507,61,3.8256991404011464,4.264530085959885,0.9127593123209169
CA_249524,61,2.3370716332378225,4.131618911174785,0.5741375358166189
CA_249531,47,1.1956647564469913,4.1501031518624645,0.3588767908309456
CA_249545,47,2.5067392550143266,4.165444126074498,0.5666103151862465
CA_249576,47,3.9924240687679085,4.276229226361031,0.9429083094555873
CA_249601,69,2.2405415472779366,4.108727793696275,0.5093323782234958
CA_249627,69,2.829028653295129,4.192315186246418,0.715676217765043
CA_249685,69,4.160011461318052,4.263868194842407,0.9840458452722064
CA_249694,69,3.8232521489971347,4.392421203438396,0.840111747851003
CA_249725,69,2.026521489971347,4.488991404011461,0.4900859598853868
CA_249733,69,2.51976217765043,4.329773638968481,0.5504785100286532
CA_249774,47,3.644240687679083,4.266045845272206,0.833186246418338
CA_249783,69,1.5658309455587394,4.366272206303725,0.3979828080229226
CA_249784,61,1.5015501432664757,4.366272206303725,0.3911002865329513
CA_249796,47,2.4036189111747848,4.089722063037249,0.5937478510028653
CA_249846,47,3.3903008595988537,4.314037249283667,0.7623753581661892
CA_249856,69,2.7807191977077363,4.329773638968481,0.6213352435530086
CA_249858,47,2.884699140401146,4.2261977077363895,0.7317478510028653
CA_249863,47,1.974432664756447,4.382091690544413,0.44954154727793694
CA_249864,69,3.6716819484240686,4.362077363896848,0.8248510028653295
CA_249875,47,1.02743553008596,4.326641833810888,0.3348051575931232
CA_249887,61,2.932948424068768,4.366977077363897,0.7065071633237823
CA_249898,47,3.631025787965616,4.3523638968481375,0.8107449856733524
CA_249944,69,2.5762836676217766,4.465280802292264,0.5258166189111747
CA_249946,61,2.1349340974212034,4.382091690544413,0.5004498567335244
CA_249988,47,3.546865329512894,4.274750716332378,0.8397936962750717
CA_249989,47,3.5172750716332377,4.306103151862464,0.8505988538681948
CA_249997,47,2.2969627507163324,4.375670487106017,0.5771060171919771
CA_249999,69,3.1203925501432668,4.289573065902578,0.720461318051576
CA_250003,69,2.184914040114613,4.321194842406877,0.4478825214899714
CA_250044,69,1.9641203438395414,4.355518624641834,0.5326189111747851
CA_250130,69,2.1822005730659026,4.309581661891118,0.48547564469914045
CA_250143,47,3.225919770773639,4.276343839541547,0.723134670487106
CA_250155,47,1.9422779369627508,4.382091690544413,0.4528624641833811
CA_250182,47,3.141808022922636,4.236501432664756,0.7312320916905444
CA_250186,47,2.4434441260744983,4.278366762177651,0.6850257879656161
CA_250200,61,2.419452722063037,4.1326103151862466,0.645323782234957
CA_250208,47,3.4753352435530087,4.147194842406877,0.7710716332378224
CA_250211,61,2.4843810888252147,4.2421747851002864,0.6595329512893983
CA_250212,69,2.735300859598854,4.2421747851002864,0.6783982808022923
CA_250221,47,2.0206361031518623,4.228289398280802,0.5524240687679083
CA_250290,69,1.8968166189111748,3.5045501432664756,0.5495845272206303
CA_250295,69,1.957398280802292,3.475180515759312,0.5755988538681948
CA_250318,47,2.911280802292264,4.17539541547278,0.7052091690544412
CA_250324,47,3.034750716332378,4.3418395415472775,0.7159484240687679
CA_250328,47,2.043942693409742,4.278366762177651,0.5426590257879657
CA_250355,47,3.5469828080229227,4.183830945558739,0.8734727793696274
CA_250356,61,3.422272206303725,4.183830945558739,0.84010888252149
CA_250364,69,0.8558567335243553,4.126905444126074,0.26860458452722064
CA_250373,69,1.1186103151862463,4.132876790830946,0.3413438395415473
CA_250388,47,3.182272206303725,4.091160458452722,0.7788968481375358
CA_250406,61,1.7423467048710601,4.331848137535816,0.4125157593123209
CA_250435,69,3.0261747851002867,4.133057306590257,0.695323782234957
CA_250438,69,1.2935530085959885,4.138916905444126,0.440458452722063
CA_250500,69,2.381616045845272,4.297684813753582,0.4945587392550143
CA_250502,47,3.672859598853868,4.3418395415472775,0.8534670487106018
CA_250522,69,2.7040085959885385,4.136730659025788,0.701080229226361
CA_250527,47,2.767765042979943,4.239283667621777,0.6801088825214899
CA_250543,47,2.1199111747851003,4.276343839541547,0.4645243553008596
CA_250568,69,3.282853868194842,4.136730659025788,0.8465186246418338
CA_250576,69,2.8194183381088824,4.20902005730659,0.6764126074498568
CA_250606,47,2.992048710601719,4.148828080229227,0.661756446991404
CA_250608,69,2.7371547277936963,4.146876790830945,0.7396876790830946
CA_250617,69,3.659856733524355,4.165535816618911,0.8117908309455587
CA_250625,61,3.2479627507163324,4.18732664756447,0.7809885386819484
CA_250626,69,3.1290171919770775,4.20902005730659,0.7167535816618911
CA_250660,69,3.1340630372492835,4.135,0.7480716332378223
CA_250673,47,3.159750716332378,4.15452435530086,0.7917621776504298
CA_250696,47,3.0979140401146132,4.121140401146132,0.8105186246418338
CA_250757,47,2.860681948424069,4.253120343839542,0.6339770773638969
CA_250774,47,1.1208825214899714,4.325189111747851,0.33657020057306586
CA_250791,69,1.2188424068767907,4.39380229226361,0.3322836676217765
CA_250803,47,1.6560744985673352,4.32604011461318,0.432567335243553
CA_250863,47,3.9464957020057305,4.396845272206304,0.8842636103151863
CA_250898,47,1.9357335243553009,4.5081776504298,0.5036704871060173
CA_250911,69,2.967186246418338,4.326710601719197,0.7123151862464183
CA_250917,61,1.0889799426934097,4.310323782234956,0.3308939828080229
CA_250919,47,2.4904412607449857,4.329773638968481,0.5638051575931232
CA_250938,47,3.28778223495702,4.3523638968481375,0.6888595988538682
CA_250979,61,0.9708080229226361,4.366272206303725,0.30526074498567335
CA_250998,61,2.4756332378223496,4.296083094555875,0.564730659025788
CA_251003,47,3.4304785100286534,4.3523638968481375,0.730868194842407
CA_251020,61,1.931134670487106,4.305922636103152,0.487297994269341
CA_251037,69,3.969077363896848,4.323787965616046,0.9188166189111747
CA_251043,69,2.61067335243553,4.372332378223495,0.6219942693409742
CA_251053,61,2.6613065902578796,4.383378223495702,0.5618968481375358
CA_251078,61,2.857106017191977,4.385965616045845,0.6857793696275072
CA_251092,47,2.6850343839541546,4.390538681948424,0.6516991404011462
CA_251118,47,2.9277163323782234,4.326710601719197,0.726916905444126
CA_251129,47,3.1123925501432663,4.366977077363897,0.6809111747851003
CA_251134,47,2.457530085959885,4.373704871060172,0.563269340974212
CA_251179,47,1.5488796561604583,4.285389684813754,0.4297077363896848
CA_251191,47,2.8875530085959884,4.296945558739255,0.7105988538681949
CA_251195,61,3.197306590257879,4.355398280802293,0.7562091690544411
CA_251304,47,1.6596848137535818,4.266045845272206,0.4638051575931232
CA_251336,47,1.9206074498567336,4.613372492836676,0.43631518624641835
CA_251339,47,3.023386819484241,4.518226361031519,0.5998997134670487
CA_251340,61,2.915702005730659,4.518226361031519,0.5811060171919771
CA_251382,47,1.4328022922636103,4.266249283667622,0.41522063037249285
CA_251384,47,1.1264269340974211,4.225742120343839,0.30119484240687683
CA_251400,47,0.9269312320916906,4.188908309455588,0.2755730659025788
CA_251411,47,2.354785100286533,4.234601719197707,0.5433753581661891
CA_251415,61,2.8660200573065904,4.165444126074498,0.6351489971346705
CA_251450,47,0.8383008595988539,4.316209169054441,0.2854355300859599
CA_251476,47,0.9975558739255014,4.253375358166189,0.3182951289398281
CA_251480,47,1.77467335243553,4.188908309455588,0.4361690544412608
CA_251481,47,2.7782063037249287,4.121140401146132,0.7475730659025789
CA_251524,47,2.4947249283667623,4.234601719197707,0.5703581661891117
CA_251529,47,2.60554441260745,4.240381088825215,0.6558481375358166
CA_251576,47,1.4635902578796562,4.249472779369627,0.3847535816618911
CA_251578,47,1.687948424068768,4.226618911174785,0.4403638968481376
CA_251610,47,0.750893982808023,4.350919770773639,0.22866762177650432
CA_251678,47,3.522114613180516,4.9028424068767915,0.6613868194842407
CA_251688,47,3.5716045845272206,4.9460200573065904,0.7088997134670487
CA_251701,47,3.3873381088825214,4.9460200573065904,0.6798080229226361
CA_251743,47,2.68725787965616,4.238143266475645,0.6626074498567335
CA_251752,47,0.8521002865329512,4.401289398280802,0.23022063037249282
CA_251802,47,1.8723982808022923,4.35221776504298,0.37822349570200575
CA_251803,47,1.797541547277937,4.353123209169055,0.40069340974212037
CA_251806,47,2.7666848137535816,4.3578395415472775,0.6176733524355301
