field_id,crop,time,et_actual,et_forecast
CA_128901,61,2023-09-01,120.32,148.417
CA_128901,61,2023-08-01,178.602,182.162
CA_128901,61,2023-07-01,200.399,198.935
CA_128901,61,2023-06-01,158.224,158.224
CA_128901,61,2023-05-01,136.939,136.939
CA_128901,61,2023-04-01,117.391,117.391
CA_128901,61,2023-03-01,62.3,62.3
CA_128901,61,2023-02-01,38.761,38.761
CA_128901,61,2023-01-01,29.303,29.303
CA_29966,66,2023-12-01,33.967,19.96
CA_29966,66,2023-11-01,48.091,37.816
CA_29966,66,2023-10-01,95.305,113.782
CA_29966,66,2023-09-01,128.309,161.081
CA_29966,66,2023-08-01,192.381,197.415
CA_29966,66,2023-07-01,218.262,222.633
CA_29966,66,2023-06-01,170.106,170.106
CA_29966,66,2023-05-01,147.56,147.56
CA_29966,66,2023-04-01,119.505,119.505
CA_29966,66,2023-03-01,65.072,65.072
CA_29966,66,2023-02-01,39.091,39.091
CA_29966,66,2023-01-01,30.596,30.596
CA_113720,66,2023-12-01,31.496,19.52
CA_113720,66,2023-11-01,44.155,36.667
CA_113720,66,2023-10-01,87.34,102.873
CA_113720,66,2023-09-01,119.941,147.483
CA_113720,66,2023-08-01,177.467,181.738
CA_113720,66,2023-07-01,200.198,199.307
CA_113720,66,2023-06-01,158.816,158.816
CA_113720,66,2023-05-01,135.917,135.917
CA_113720,66,2023-04-01,117.671,117.671
CA_113720,66,2023-03-01,62.495,62.495
CA_113720,66,2023-02-01,38.942,38.942
CA_113720,66,2023-01-01,29.21,29.21
CA_235534,66,2023-12-01,32.44,18.962
CA_235534,66,2023-11-01,45.469,37.662
CA_235534,66,2023-10-01,89.346,106.381
CA_235534,66,2023-09-01,120.847,150.123
CA_235534,66,2023-08-01,179.656,183.153
CA_235534,66,2023-07-01,201.404,199.196
CA_235534,66,2023-06-01,158.266,158.266
CA_235534,66,2023-05-01,137.749,137.749
CA_235534,66,2023-04-01,117.198,117.198
CA_235534,66,2023-03-01,63.063,63.063
CA_235534,66,2023-02-01,38.893,38.893
CA_235534,66,2023-01-01,30.034,30.034
CA_110176,69,2023-12-01,35.082,21.985
CA_110176,69,2023-11-01,52.299,43.162
CA_110176,69,2023-10-01,87.17,94.151
CA_110176,69,2023-09-01,110.663,136.436
CA_110176,69,2023-08-01,176.68,177.828
CA_110176,69,2023-07-01,195.2,187.847
CA_110176,69,2023-06-01,152.801,152.801
CA_110176,69,2023-05-01,127.847,127.847
CA_110176,69,2023-04-01,111.209,111.209
CA_110176,69,2023-03-01,63.9,63.9
CA_110176,69,2023-02-01,39.771,39.771
CA_110176,69,2023-01-01,38.148,38.148
CA_131232,69,2023-12-01,30.364,19.67
CA_131232,69,2023-11-01,42.659,35.706
CA_131232,69,2023-10-01,86.336,100.499
CA_131232,69,2023-09-01,117.234,142.47
CA_131232,69,2023-08-01,172.641,178.621
CA_131232,69,2023-07-01,194.839,194.919
CA_131232,69,2023-06-01,156.971,156.971
CA_131232,69,2023-05-01,133.507,133.507
CA_131232,69,2023-04-01,116.839,116.839
CA_131232,69,2023-03-01,62.532,62.532
CA_131232,69,2023-02-01,39.075,39.075
CA_131232,69,2023-01-01,28.376,28.376
CA_48511,75,2023-12-01,35.094,20.016
CA_48511,75,2023-11-01,47.838,38.205
CA_48511,75,2023-10-01,92.595,111.181
CA_48511,75,2023-09-01,126.941,156.985
CA_48511,75,2023-08-01,192.705,197.043
CA_48511,75,2023-07-01,216.517,219.177
CA_48511,75,2023-06-01,168.065,168.065
CA_48511,75,2023-05-01,145.25,145.25
CA_48511,75,2023-04-01,118.371,118.371
CA_48511,75,2023-03-01,64.848,64.848
CA_48511,75,2023-02-01,39.162,39.162
CA_48511,75,2023-01-01,32.12,32.12
CA_119945,75,2023-12-01,32.948,21.013
CA_119945,75,2023-11-01,46.524,38.528
CA_119945,75,2023-10-01,88.529,105.026
CA_119945,75,2023-09-01,123.14,150.717
CA_119945,75,2023-08-01,184.663,190.711
CA_119945,75,2023-07-01,205.745,207.99
CA_119945,75,2023-06-01,167.423,167.423
CA_119945,75,2023-05-01,141.095,141.095
CA_119945,75,2023-04-01,120.355,120.355
CA_119945,75,2023-03-01,64.599,64.599
CA_119945,75,2023-02-01,40.124,40.124
CA_119945,75,2023-01-01,31.825,31.825
CA_129664,75,2023-12-01,34.414,19.627
CA_129664,75,2023-11-01,47.397,37.901
CA_129664,75,2023-10-01,92.081,110.597
CA_129664,75,2023-09-01,125.164,157.299
CA_129664,75,2023-08-01,190.902,195.632
CA_129664,75,2023-07-01,214.81,216.707
CA_129664,75,2023-06-01,165.253,165.253
CA_129664,75,2023-05-01,143.232,143.232
CA_129664,75,2023-04-01,117.8,117.8
CA_129664,75,2023-03-01,63.755,63.755
CA_129664,75,2023-02-01,39.076,39.076
CA_129664,75,2023-01-01,31.846,31.846
CA_130000,75,2023-12-01,44.874,24.664
CA_130000,75,2023-11-01,58.646,47.484
CA_130000,75,2023-10-01,98.494,117.543
CA_130000,75,2023-09-01,132.499,158.336
CA_130000,75,2023-08-01,198.141,207.327
CA_130000,75,2023-07-01,225.163,231.371
CA_130000,75,2023-06-01,187.242,187.242
CA_130000,75,2023-05-01,157.535,157.535
CA_130000,75,2023-04-01,130.195,130.195
CA_130000,75,2023-03-01,70.944,70.944
CA_130000,75,2023-02-01,44.96,44.96
CA_130000,75,2023-01-01,41.043,41.043
CA_227224,75,2023-12-01,36.408,20.286
CA_227224,75,2023-11-01,48.892,38.538
CA_227224,75,2023-10-01,92.59,111.783
CA_227224,75,2023-09-01,128.253,156.93
CA_227224,75,2023-08-01,192.021,196.868
CA_227224,75,2023-07-01,217.7,220.089
CA_227224,75,2023-06-01,170.417,170.417
CA_227224,75,2023-05-01,147.038,147.038
CA_227224,75,2023-04-01,121.259,121.259
CA_227224,75,2023-03-01,66.732,66.732
CA_227224,75,2023-02-01,40.293,40.293
CA_227224,75,2023-01-01,32.968,32.968
CA_227400,75,2023-12-01,37.041,20.691
CA_227400,75,2023-11-01,48.143,38.811
CA_227400,75,2023-10-01,91.299,110.425
CA_227400,75,2023-09-01,126.739,155.681
CA_227400,75,2023-08-01,190.93,195.953
CA_227400,75,2023-07-01,215.423,217.816
CA_227400,75,2023-06-01,168.818,168.818
CA_227400,75,2023-05-01,146.141,146.141
CA_227400,75,2023-04-01,121.198,121.198
CA_227400,75,2023-03-01,65.782,65.782
CA_227400,75,2023-02-01,40.265,40.265
CA_227400,75,2023-01-01,34.483,34.483
CA_227632,75,2023-12-01,38.274,21.042
CA_227632,75,2023-11-01,54.209,42.192
CA_227632,75,2023-10-01,96.116,116.804
CA_227632,75,2023-09-01,129.616,156.304
CA_227632,75,2023-08-01,188.671,196.055
CA_227632,75,2023-07-01,216.998,220.615
CA_227632,75,2023-06-01,174.395,174.395
CA_227632,75,2023-05-01,147.316,147.316
CA_227632,75,2023-04-01,120.865,120.865
CA_227632,75,2023-03-01,68.871,68.871
CA_227632,75,2023-02-01,41.951,41.951
CA_227632,75,2023-01-01,32.409,32.409
CA_129661,76,2023-12-01,33.928,19.465
CA_129661,76,2023-11-01,46.657,37.64
CA_129661,76,2023-10-01,90.06,109.123
CA_129661,76,2023-09-01,125.293,156.018
CA_129661,76,2023-08-01,188.633,193.742
CA_129661,76,2023-07-01,211.973,213.86
CA_129661,76,2023-06-01,164.554,164.554
CA_129661,76,2023-05-01,142.442,142.442
CA_129661,76,2023-04-01,118.565,118.565
CA_129661,76,2023-03-01,63.963,63.963
CA_129661,76,2023-02-01,38.902,38.902
CA_129661,76,2023-01-01,31.798,31.798
CA_235415,76,2023-12-01,31.496,19.52
CA_235415,76,2023-11-01,44.155,36.667
CA_235415,76,2023-10-01,87.34,102.873
CA_235415,76,2023-09-01,119.941,147.483
CA_235415,76,2023-08-01,177.467,181.738
CA_235415,76,2023-07-01,200.198,199.307
CA_235415,76,2023-06-01,158.816,158.816
CA_235415,76,2023-05-01,135.917,135.917
CA_235415,76,2023-04-01,117.671,117.671
CA_235415,76,2023-03-01,62.495,62.495
CA_235415,76,2023-02-01,38.942,38.942
CA_235415,76,2023-01-01,29.21,29.21
CA_112646,176,2023-12-01,42.519,24.691
CA_112646,176,2023-11-01,64.441,51.382
CA_112646,176,2023-10-01,98.239,107.256
CA_112646,176,2023-09-01,105.96,140.659
CA_112646,176,2023-08-01,171.451,173.304
CA_112646,176,2023-07-01,196.959,183.822
CA_112646,176,2023-06-01,144.032,144.032
CA_112646,176,2023-05-01,117.106,117.106
CA_112646,176,2023-04-01,108.309,108.309
CA_112646,176,2023-03-01,58.285,58.285
CA_112646,176,2023-02-01,42.763,42.763
CA_112646,176,2023-01-01,41.976,41.976
CA_119712,176,2023-12-01,34.654,22.845
CA_119712,176,2023-11-01,49.922,41.421
CA_119712,176,2023-10-01,97.35,110.894
CA_119712,176,2023-09-01,131.024,156.16
CA_119712,176,2023-08-01,189.336,196.878
CA_119712,176,2023-07-01,207.982,209.537
CA_119712,176,2023-06-01,176.154,176.154
CA_119712,176,2023-05-01,144.52,144.52
CA_119712,176,2023-04-01,125.407,125.407
CA_119712,176,2023-03-01,67.503,67.503
CA_119712,176,2023-02-01,41.799,41.799
CA_119712,176,2023-01-01,32.128,32.128
CA_23925,176,2023-12-01,47.187,31.599
CA_23925,176,2023-11-01,63.544,51.206
CA_23925,176,2023-10-01,75.542,64.798
CA_23925,176,2023-09-01,68.595,89.018
CA_23925,176,2023-08-01,96.358,93.785
CA_23925,176,2023-07-01,97.865,97.258
CA_23925,176,2023-06-01,97.02,97.02
CA_23925,176,2023-05-01,85.492,85.492
CA_23925,176,2023-04-01,79.676,79.676
CA_23925,176,2023-03-01,58.467,58.467
CA_23925,176,2023-02-01,42.61,42.61
CA_23925,176,2023-01-01,45.42,45.42
CA_128033,211,2023-12-01,30.827,19.385
CA_128033,211,2023-11-01,42.969,35.879
CA_128033,211,2023-10-01,85.639,101.194
CA_128033,211,2023-09-01,116.03,143.058
CA_128033,211,2023-08-01,172.887,177.447
CA_128033,211,2023-07-01,194.9,194.739
CA_128033,211,2023-06-01,156.426,156.426
CA_128033,211,2023-05-01,134.361,134.361
CA_128033,211,2023-04-01,117.143,117.143
CA_128033,211,2023-03-01,62.608,62.608
CA_128033,211,2023-02-01,38.858,38.858
CA_128033,211,2023-01-01,28.887,28.887
CA_54305,241,2023-12-01,37.176,22.575
CA_54305,241,2023-11-01,51.655,40.197
CA_54305,241,2023-10-01,97.804,118.835
CA_54305,241,2023-09-01,132.493,162.46
CA_54305,241,2023-08-01,189.324,198.614
CA_54305,241,2023-07-01,218.353,222.866
CA_54305,241,2023-06-01,176.771,176.771
CA_54305,241,2023-05-01,152.343,152.343
CA_54305,241,2023-04-01,123.15,123.15
CA_54305,241,2023-03-01,68.919,68.919
CA_54305,241,2023-02-01,42.646,42.646
CA_54305,241,2023-01-01,31.436,31.436
CA_226270,36,2023-12-01,36.141,22.575
CA_226270,36,2023-11-01,49.688,38.711
CA_226270,36,2023-10-01,97.045,117.298
CA_226270,36,2023-09-01,132.24,163.243
CA_226270,36,2023-08-01,189.355,200.209
CA_226270,36,2023-07-01,219.669,223.968
CA_226270,36,2023-06-01,175.941,175.941
CA_226270,36,2023-05-01,151.083,151.083
CA_226270,36,2023-04-01,122.656,122.656
CA_226270,36,2023-03-01,68.14,68.14
CA_226270,36,2023-02-01,42.248,42.248
CA_226270,36,2023-01-01,30.734,30.734
CA_37042,36,2023-12-01,36.211,21.241
CA_37042,36,2023-11-01,48.834,37.344
CA_37042,36,2023-10-01,92.795,114.508
CA_37042,36,2023-09-01,128.125,160.913
CA_37042,36,2023-08-01,188.572,198.347
CA_37042,36,2023-07-01,216.508,221.345
CA_37042,36,2023-06-01,171.134,171.134
CA_37042,36,2023-05-01,147.35,147.35
CA_37042,36,2023-04-01,121.192,121.192
CA_37042,36,2023-03-01,66.414,66.414
CA_37042,36,2023-02-01,41.18,41.18
CA_37042,36,2023-01-01,31.068,31.068
CA_228776,36,2023-12-01,35.413,21.12
CA_228776,36,2023-11-01,47.664,37.321
CA_228776,36,2023-10-01,93.097,112.651
CA_228776,36,2023-09-01,127.053,158.959
CA_228776,36,2023-08-01,188.424,195.734
CA_228776,36,2023-07-01,216.367,220.554
CA_228776,36,2023-06-01,170.458,170.458
CA_228776,36,2023-05-01,148.635,148.635
CA_228776,36,2023-04-01,120.218,120.218
CA_228776,36,2023-03-01,65.763,65.763
CA_228776,36,2023-02-01,40.881,40.881
CA_228776,36,2023-01-01,30.971,30.971
CA_226101,241,2023-12-01,40.983,21.9
CA_226101,241,2023-11-01,57.321,43.011
CA_226101,241,2023-10-01,99.418,123.349
CA_226101,241,2023-09-01,137.666,181.182
CA_226101,241,2023-08-01,203.905,225.522
CA_226101,241,2023-07-01,233.196,243.401
CA_226101,241,2023-06-01,176.509,176.509
CA_226101,241,2023-05-01,152.724,152.724
CA_226101,241,2023-04-01,123.037,123.037
CA_226101,241,2023-03-01,66.406,66.406
CA_226101,241,2023-02-01,41.929,41.929
CA_226101,241,2023-01-01,33.861,33.861
CA_54688,241,2023-12-01,40.199,23.698
CA_54688,241,2023-11-01,60.371,47.672
CA_54688,241,2023-10-01,105.254,124.488
CA_54688,241,2023-09-01,137.029,164.204
CA_54688,241,2023-08-01,189.761,201.504
CA_54688,241,2023-07-01,221.645,225.883
CA_54688,241,2023-06-01,182.613,182.613
CA_54688,241,2023-05-01,157.829,157.829
CA_54688,241,2023-04-01,126.787,126.787
CA_54688,241,2023-03-01,71.58,71.58
CA_54688,241,2023-02-01,45.949,45.949
CA_54688,241,2023-01-01,34.428,34.428
CA_50989,47,2023-12-01,35.39,19.808
CA_50989,47,2023-11-01,48.282,38.14
CA_50989,47,2023-10-01,90.53,111.581
CA_50989,47,2023-09-01,125.559,153.729
CA_50989,47,2023-08-01,190.082,197.179
CA_50989,47,2023-07-01,212.305,219.479
CA_50989,47,2023-06-01,167.761,167.761
CA_50989,47,2023-05-01,143.224,143.224
CA_50989,47,2023-04-01,112.437,112.437
CA_50989,47,2023-03-01,61.934,61.934
CA_50989,47,2023-02-01,37.073,37.073
CA_50989,47,2023-01-01,31.828,31.828
CA_43699,47,2023-12-01,39.086,24.625
CA_43699,47,2023-11-01,54.338,43.565
CA_43699,47,2023-10-01,99.647,117.005
CA_43699,47,2023-09-01,136.649,162.69
CA_43699,47,2023-08-01,190.507,206.753
CA_43699,47,2023-07-01,222.333,229.883
CA_43699,47,2023-06-01,180.026,180.026
CA_43699,47,2023-05-01,154.324,154.324
CA_43699,47,2023-04-01,127.865,127.865
CA_43699,47,2023-03-01,66.428,66.428
CA_43699,47,2023-02-01,43.807,43.807
CA_43699,47,2023-01-01,32.251,32.251
CA_54616,47,2023-12-01,40.814,23.844
CA_54616,47,2023-11-01,58.414,46.038
CA_54616,47,2023-10-01,105.19,125.322
CA_54616,47,2023-09-01,136.579,163.754
CA_54616,47,2023-08-01,189.852,199.791
CA_54616,47,2023-07-01,220.284,223.802
CA_54616,47,2023-06-01,184.123,184.123
CA_54616,47,2023-05-01,158.239,158.239
CA_54616,47,2023-04-01,127.374,127.374
CA_54616,47,2023-03-01,71.518,71.518
CA_54616,47,2023-02-01,45.192,45.192
CA_54616,47,2023-01-01,33.721,33.721
CA_53305,47,2023-12-01,34.176,20.088
CA_53305,47,2023-11-01,47.379,37.316
CA_53305,47,2023-10-01,94.216,113.179
CA_53305,47,2023-09-01,127.983,160.061
CA_53305,47,2023-08-01,192.286,197.161
CA_53305,47,2023-07-01,218.157,222.448
CA_53305,47,2023-06-01,169.795,169.795
CA_53305,47,2023-05-01,147.4,147.4
CA_53305,47,2023-04-01,119.326,119.326
CA_53305,47,2023-03-01,64.697,64.697
CA_53305,47,2023-02-01,39.446,39.446
CA_53305,47,2023-01-01,30.716,30.716
CA_55252,61,2023-12-01,35.169,20.591
CA_55252,61,2023-11-01,50.695,39.083
CA_55252,61,2023-10-01,96.983,116.153
CA_55252,61,2023-09-01,130.956,162.195
CA_55252,61,2023-08-01,192.699,198.757
CA_55252,61,2023-07-01,220.25,224.593
CA_55252,61,2023-06-01,173.016,173.016
CA_55252,61,2023-05-01,148.863,148.863
CA_55252,61,2023-04-01,121.341,121.341
CA_55252,61,2023-03-01,66.781,66.781
CA_55252,61,2023-02-01,40.404,40.404
CA_55252,61,2023-01-01,30.252,30.252
CA_57810,61,2023-12-01,37.47,20.446
CA_57810,61,2023-11-01,52.435,39.618
CA_57810,61,2023-10-01,98.652,121.077
CA_57810,61,2023-09-01,133.775,172.571
CA_57810,61,2023-08-01,200.809,216.384
CA_57810,61,2023-07-01,228.481,236.162
CA_57810,61,2023-06-01,173.62,173.62
CA_57810,61,2023-05-01,150.209,150.209
CA_57810,61,2023-04-01,118.199,118.199
CA_57810,61,2023-03-01,63.164,63.164
CA_57810,61,2023-02-01,38.022,38.022
CA_57810,61,2023-01-01,33.353,33.353
CA_225626,67,2023-12-01,34.214,20.094
CA_225626,67,2023-11-01,49.006,37.876
CA_225626,67,2023-10-01,96.372,115.246
CA_225626,67,2023-09-01,130.237,163.002
CA_225626,67,2023-08-01,192.455,198.203
CA_225626,67,2023-07-01,219.608,223.376
CA_225626,67,2023-06-01,171.645,171.645
CA_225626,67,2023-05-01,148.357,148.357
CA_225626,67,2023-04-01,121.047,121.047
CA_225626,67,2023-03-01,66.225,66.225
CA_225626,67,2023-02-01,39.984,39.984
CA_225626,67,2023-01-01,30.418,30.418
CA_44219,75,2023-12-01,34.128,19.796
CA_44219,75,2023-11-01,47.906,35.711
CA_44219,75,2023-10-01,88.086,109.108
CA_44219,75,2023-09-01,127.108,162.608
CA_44219,75,2023-08-01,190.44,210.27
CA_44219,75,2023-07-01,219.53,229.188
CA_44219,75,2023-06-01,163.892,163.892
CA_44219,75,2023-05-01,144.193,144.193
CA_44219,75,2023-04-01,115.695,115.695
CA_44219,75,2023-03-01,62.335,62.335
CA_44219,75,2023-02-01,38.488,38.488
CA_44219,75,2023-01-01,28.407,28.407
CA_52501,75,2023-12-01,34.364,19.882
CA_52501,75,2023-11-01,47.788,37.187
CA_52501,75,2023-10-01,94.058,113.571
CA_52501,75,2023-09-01,128.303,159.724
CA_52501,75,2023-08-01,193.598,197.93
CA_52501,75,2023-07-01,218.134,222.959
CA_52501,75,2023-06-01,169.569,169.569
CA_52501,75,2023-05-01,147.058,147.058
CA_52501,75,2023-04-01,117.711,117.711
CA_52501,75,2023-03-01,64.386,64.386
CA_52501,75,2023-02-01,38.126,38.126
CA_52501,75,2023-01-01,31.753,31.753
CA_31256,47,2023-12-01,47.19,24.383
CA_31256,47,2023-11-01,63.832,48.0
CA_31256,47,2023-10-01,104.221,130.023
CA_31256,47,2023-09-01,142.296,188.422
CA_31256,47,2023-08-01,209.711,234.251
CA_31256,47,2023-07-01,238.357,249.971
CA_31256,47,2023-06-01,183.123,183.123
CA_31256,47,2023-05-01,155.024,155.024
CA_31256,47,2023-04-01,126.963,126.963
CA_31256,47,2023-03-01,69.397,69.397
CA_31256,47,2023-02-01,45.24,45.24
CA_31256,47,2023-01-01,35.837,35.837
CA_31830,75,2023-12-01,41.286,24.029
CA_31830,75,2023-11-01,54.656,41.643
CA_31830,75,2023-10-01,98.615,121.232
CA_31830,75,2023-09-01,134.316,171.798
CA_31830,75,2023-08-01,195.921,212.334
CA_31830,75,2023-07-01,225.111,232.962
CA_31830,75,2023-06-01,174.588,174.588
CA_31830,75,2023-05-01,151.031,151.031
CA_31830,75,2023-04-01,124.067,124.067
CA_31830,75,2023-03-01,68.012,68.012
CA_31830,75,2023-02-01,43.849,43.849
CA_31830,75,2023-01-01,32.887,32.887
CA_32480,75,2023-12-01,33.156,19.838
CA_32480,75,2023-11-01,47.06,34.68
CA_32480,75,2023-10-01,89.343,110.441
CA_32480,75,2023-09-01,128.432,164.194
CA_32480,75,2023-08-01,189.526,211.353
CA_32480,75,2023-07-01,221.939,231.327
CA_32480,75,2023-06-01,165.989,165.989
CA_32480,75,2023-05-01,144.875,144.875
CA_32480,75,2023-04-01,116.76,116.76
CA_32480,75,2023-03-01,61.204,61.204
CA_32480,75,2023-02-01,38.124,38.124
CA_32480,75,2023-01-01,28.5,28.5
CA_33823,75,2023-12-01,45.858,24.9
CA_33823,75,2023-11-01,62.566,47.509
CA_33823,75,2023-10-01,103.285,127.909
CA_33823,75,2023-09-01,140.855,184.702
CA_33823,75,2023-08-01,208.48,236.016
CA_33823,75,2023-07-01,237.687,248.688
CA_33823,75,2023-06-01,186.018,186.018
CA_33823,75,2023-05-01,154.508,154.508
CA_33823,75,2023-04-01,126.05,126.05
CA_33823,75,2023-03-01,69.517,69.517
CA_33823,75,2023-02-01,45.504,45.504
CA_33823,75,2023-01-01,36.157,36.157
CA_45990,75,2023-12-01,35.085,19.923
CA_45990,75,2023-11-01,49.874,39.365
CA_45990,75,2023-10-01,92.957,115.315
CA_45990,75,2023-09-01,125.562,157.593
CA_45990,75,2023-08-01,192.027,202.448
CA_45990,75,2023-07-01,214.69,222.688
CA_45990,75,2023-06-01,169.67,169.67
CA_45990,75,2023-05-01,145.987,145.987
CA_45990,75,2023-04-01,113.323,113.323
CA_45990,75,2023-03-01,63.404,63.404
CA_45990,75,2023-02-01,38.039,38.039
CA_45990,75,2023-01-01,32.698,32.698
CA_46605,75,2023-12-01,35.219,19.849
CA_46605,75,2023-11-01,48.075,38.025
CA_46605,75,2023-10-01,90.585,110.937
CA_46605,75,2023-09-01,125.101,153.178
CA_46605,75,2023-08-01,189.338,195.253
CA_46605,75,2023-07-01,212.483,218.717
CA_46605,75,2023-06-01,166.84,166.84
CA_46605,75,2023-05-01,142.994,142.994
CA_46605,75,2023-04-01,112.197,112.197
CA_46605,75,2023-03-01,61.973,61.973
CA_46605,75,2023-02-01,37.173,37.173
CA_46605,75,2023-01-01,31.607,31.607
CA_47884,75,2023-12-01,34.187,20.272
CA_47884,75,2023-11-01,48.321,37.759
CA_47884,75,2023-10-01,94.89,113.663
CA_47884,75,2023-09-01,128.953,159.532
CA_47884,75,2023-08-01,193.288,197.206
CA_47884,75,2023-07-01,217.818,221.629
CA_47884,75,2023-06-01,168.888,168.888
CA_47884,75,2023-05-01,146.954,146.954
CA_47884,75,2023-04-01,118.305,118.305
CA_47884,75,2023-03-01,65.136,65.136
CA_47884,75,2023-02-01,39.732,39.732
CA_47884,75,2023-01-01,31.404,31.404
CA_48799,75,2023-12-01,34.755,20.641
CA_48799,75,2023-11-01,47.311,37.173
CA_48799,75,2023-10-01,92.781,112.607
CA_48799,75,2023-09-01,127.709,159.982
CA_48799,75,2023-08-01,189.761,195.511
CA_48799,75,2023-07-01,217.405,221.174
CA_48799,75,2023-06-01,170.388,170.388
CA_48799,75,2023-05-01,148.14,148.14
CA_48799,75,2023-04-01,119.649,119.649
CA_48799,75,2023-03-01,66.154,66.154
CA_48799,75,2023-02-01,39.686,39.686
CA_48799,75,2023-01-01,31.03,31.03
CA_49268,75,2023-12-01,35.169,20.591
CA_49268,75,2023-11-01,50.695,39.083
CA_49268,75,2023-10-01,96.983,116.153
CA_49268,75,2023-09-01,130.956,162.195
CA_49268,75,2023-08-01,192.699,198.757
CA_49268,75,2023-07-01,220.25,224.593
CA_49268,75,2023-06-01,173.016,173.016
CA_49268,75,2023-05-01,148.863,148.863
CA_49268,75,2023-04-01,121.341,121.341
CA_49268,75,2023-03-01,66.781,66.781
CA_49268,75,2023-02-01,40.404,40.404
CA_49268,75,2023-01-01,30.252,30.252
CA_49460,75,2023-12-01,34.364,19.882
CA_49460,75,2023-11-01,47.788,37.187
CA_49460,75,2023-10-01,94.058,113.571
CA_49460,75,2023-09-01,128.303,159.724
CA_49460,75,2023-08-01,193.598,197.93
CA_49460,75,2023-07-01,218.134,222.959
CA_49460,75,2023-06-01,169.569,169.569
CA_49460,75,2023-05-01,147.058,147.058
CA_49460,75,2023-04-01,117.711,117.711
CA_49460,75,2023-03-01,64.386,64.386
CA_49460,75,2023-02-01,38.126,38.126
CA_49460,75,2023-01-01,31.753,31.753
CA_50200,75,2023-12-01,35.477,20.535
CA_50200,75,2023-11-01,49.025,37.936
CA_50200,75,2023-10-01,93.262,112.985
CA_50200,75,2023-09-01,127.24,160.363
CA_50200,75,2023-08-01,190.707,197.348
CA_50200,75,2023-07-01,216.88,221.895
CA_50200,75,2023-06-01,170.179,170.179
CA_50200,75,2023-05-01,146.465,146.465
CA_50200,75,2023-04-01,117.772,117.772
CA_50200,75,2023-03-01,63.636,63.636
CA_50200,75,2023-02-01,39.528,39.528
CA_50200,75,2023-01-01,31.132,31.132
CA_51152,61,2023-12-01,35.219,19.849
CA_51152,61,2023-11-01,48.075,38.025
CA_51152,61,2023-10-01,90.585,110.937
CA_51152,61,2023-09-01,125.101,153.178
CA_51152,61,2023-08-01,189.338,195.253
CA_51152,61,2023-07-01,212.483,218.717
CA_51152,61,2023-06-01,166.84,166.84
CA_51152,61,2023-05-01,142.994,142.994
CA_51152,61,2023-04-01,112.197,112.197
CA_51152,61,2023-03-01,61.973,61.973
CA_51152,61,2023-02-01,37.173,37.173
CA_51152,61,2023-01-01,31.607,31.607
CA_40117,176,2023-12-01,38.129,24.328
CA_40117,176,2023-11-01,53.138,41.737
CA_40117,176,2023-10-01,101.245,121.379
CA_40117,176,2023-09-01,139.571,169.76
CA_40117,176,2023-08-01,195.445,212.192
CA_40117,176,2023-07-01,227.774,235.119
CA_40117,176,2023-06-01,179.509,179.509
CA_40117,176,2023-05-01,155.23,155.23
CA_40117,176,2023-04-01,127.869,127.869
CA_40117,176,2023-03-01,66.867,66.867
CA_40117,176,2023-02-01,43.499,43.499
CA_40117,176,2023-01-01,31.605,31.605
CA_183828,176,2023-12-01,44.8,25.165
