,forecasting_date,crop,field_id,mae,rmse,corr,bias,skill_score,variable
327,2024-01-01,47,CA_253621,0.26,0.33,0.47,-0.12,-1.0,ETof
328,2024-01-01,47,CA_253625,0.27,0.28,0.67,-0.04,-1.0,ETof
329,2024-01-01,47,CA_253638,0.16,0.18,0.76,0.01,-1.0,ETof
330,2024-01-01,47,CA_253662,0.24,0.26,0.3,0.05,-0.54,ETof
331,2024-01-01,47,CA_253663,0.56,0.52,-0.57,-0.02,-1.0,ETof
332,2024-01-01,47,CA_253711,0.26,0.28,0.71,0.01,-0.52,ETof
333,2024-01-01,47,CA_253715,0.58,0.53,-0.4,0.49,-0.6,ETof
334,2024-01-01,47,CA_253717,0.41,0.42,-0.15,-0.26,-1.0,ETof
335,2024-01-01,47,CA_253734,0.22,0.22,0.91,0.1,-0.05,ETof
336,2024-01-01,47,CA_253756,0.39,0.41,0.41,-0.3,-1.0,ETof
337,2024-01-01,47,CA_253764,0.26,0.28,0.62,-0.1,-0.61,ETof
338,2024-01-01,47,CA_253781,0.26,0.26,0.65,-0.03,-0.54,ETof
339,2024-01-01,47,CA_253799,0.26,0.27,0.21,0.09,-0.25,ETof
340,2024-01-01,47,CA_253839,0.19,0.21,0.46,-0.05,-0.58,ETof
341,2024-01-01,47,CA_253853,0.27,0.27,0.08,-0.03,-0.18,ETof
342,2024-01-01,47,CA_253873,0.44,0.39,0.51,-0.04,-1.0,ETof
343,2024-01-01,47,CA_253884,0.36,0.35,0.18,0.01,-0.96,ETof
344,2024-01-01,47,CA_253894,0.32,0.33,0.55,-0.06,-1.0,ETof
345,2024-01-01,47,CA_254100,0.21,0.25,0.53,0.03,-0.63,ETof
346,2024-01-01,47,CA_254144,0.42,0.41,0.35,0.06,-1.0,ETof
347,2024-01-01,47,CA_254149,0.24,0.25,0.33,-0.22,-1.0,ETof
348,2024-01-01,47,CA_254152,0.23,0.24,0.75,-0.16,-1.0,ETof
349,2024-01-01,47,CA_254227,0.18,0.2,0.78,-0.03,-0.75,ETof
350,2024-01-01,47,CA_254268,0.46,0.47,-0.56,0.06,-0.72,ETof
351,2024-01-01,47,CA_254271,0.55,0.53,-0.21,0.46,-1.0,ETof
352,2024-01-01,47,CA_254272,0.28,0.3,0.04,0.03,-0.95,ETof
353,2024-01-01,47,CA_254279,0.3,0.29,0.64,0.1,0.13,ETof
354,2024-01-01,47,CA_254360,0.21,0.24,0.54,0.01,-1.0,ETof
355,2024-01-01,47,CA_254370,0.29,0.33,-0.0,-0.29,-1.0,ETof
356,2024-01-01,47,CA_254377,0.24,0.24,0.57,-0.08,-0.09,ETof
357,2024-01-01,47,CA_254422,0.36,0.41,-0.22,-0.04,-1.0,ETof
358,2024-01-01,47,CA_254432,0.31,0.35,0.25,-0.28,-1.0,ETof
359,2024-01-01,47,CA_254458,0.37,0.38,-0.02,-0.01,-1.0,ETof
360,2024-01-01,47,CA_254498,0.78,0.56,0.49,0.61,-0.29,ETof
361,2024-01-01,47,CA_254510,0.16,0.19,0.76,-0.04,0.28,ETof
362,2024-01-01,47,CA_254518,0.18,0.17,0.67,0.06,-0.23,ETof
363,2024-01-01,47,CA_254519,0.17,0.19,0.61,0.02,-0.1,ETof
364,2024-01-01,47,CA_254527,0.32,0.34,-0.03,-0.16,-0.88,ETof
365,2024-01-01,47,CA_254551,0.41,0.37,0.38,0.3,-0.09,ETof
366,2024-01-01,47,CA_254559,0.2,0.21,0.76,0.11,-1.0,ETof
367,2024-01-01,47,CA_254587,0.31,0.34,-0.14,0.15,-1.0,ETof
368,2024-01-01,47,CA_254644,0.22,0.22,0.03,-0.08,-0.3,ETof
369,2024-01-01,47,CA_254693,0.36,0.39,0.33,-0.27,-1.0,ETof
370,2024-01-01,47,CA_254714,0.27,0.27,0.78,0.18,-1.0,ETof
371,2024-01-01,47,CA_254743,0.26,0.34,0.25,0.12,-0.41,ETof
372,2024-01-01,47,CA_254750,0.22,0.25,0.75,-0.19,-1.0,ETof
373,2024-01-01,47,CA_254806,0.24,0.28,0.59,-0.11,-1.0,ETof
374,2024-01-01,47,CA_254812,0.28,0.34,-0.62,-0.15,-0.95,ETof
375,2024-01-01,47,CA_254824,0.23,0.23,0.49,0.06,0.05,ETof
376,2024-01-01,47,CA_254835,0.31,0.29,0.5,-0.05,-0.97,ETof
377,2024-01-01,47,CA_254902,0.42,0.4,0.18,0.18,-1.0,ETof
378,2024-01-01,47,CA_254906,0.29,0.34,0.41,-0.27,-1.0,ETof
379,2024-01-01,47,CA_254907,0.2,0.21,0.84,0.12,-0.61,ETof
380,2024-01-01,47,CA_254945,0.3,0.33,0.64,-0.22,-1.0,ETof
381,2024-01-01,47,CA_254976,0.32,0.26,0.49,-0.18,-1.0,ETof
382,2024-01-01,47,CA_255008,0.21,0.25,0.08,-0.14,-1.0,ETof
383,2024-01-01,47,CA_255026,0.17,0.18,0.84,-0.01,-0.81,ETof
384,2024-01-01,47,CA_255027,0.27,0.26,0.62,-0.0,0.47,ETof
385,2024-01-01,47,CA_255029,0.37,0.32,0.66,0.23,-1.0,ETof
386,2024-01-01,47,CA_255140,0.26,0.3,0.64,-0.21,-0.62,ETof
387,2024-01-01,47,CA_255156,0.5,0.51,-0.63,-0.18,-1.0,ETof
388,2024-01-01,47,CA_255193,0.17,0.19,0.61,-0.01,-0.32,ETof
389,2024-01-01,47,CA_255250,0.19,0.23,0.6,0.0,-0.94,ETof
390,2024-01-01,47,CA_255269,0.17,0.21,0.19,-0.09,-1.0,ETof
391,2024-01-01,47,CA_255306,0.22,0.2,0.71,0.03,0.09,ETof
392,2024-01-01,47,CA_255318,0.35,0.3,-0.38,-0.14,-1.0,ETof
393,2024-01-01,47,CA_255325,0.24,0.25,0.03,-0.21,-1.0,ETof
394,2024-01-01,47,CA_255330,0.35,0.33,0.14,0.06,-1.0,ETof
395,2024-01-01,47,CA_255334,0.3,0.27,0.53,0.26,-0.85,ETof
396,2024-01-01,47,CA_255431,0.42,0.4,0.17,0.26,-0.92,ETof
397,2024-01-01,47,CA_255441,0.25,0.25,0.5,-0.13,-1.0,ETof
398,2024-01-01,47,CA_255460,0.22,0.26,0.76,-0.12,-1.0,ETof
399,2024-01-01,47,CA_255462,0.87,0.66,-0.08,0.55,-0.22,ETof
400,2024-01-01,47,CA_255465,0.33,0.38,0.09,0.14,-1.0,ETof
401,2024-01-01,47,CA_255483,0.27,0.33,0.11,0.11,-0.25,ETof
402,2024-01-01,47,CA_255489,0.15,0.18,0.02,-0.05,-0.31,ETof
403,2024-01-01,47,CA_255542,0.25,0.25,0.29,0.04,0.11,ETof
404,2024-01-01,47,CA_255586,0.35,0.38,-0.03,-0.05,-1.0,ETof
405,2024-01-01,47,CA_255591,0.29,0.32,0.49,-0.2,-1.0,ETof
406,2024-01-01,47,CA_255613,0.26,0.28,0.21,-0.03,-0.47,ETof
407,2024-01-01,47,CA_255614,0.29,0.25,0.54,0.01,0.07,ETof
408,2024-01-01,47,CA_255637,0.41,0.4,-0.5,0.06,-0.32,ETof
409,2024-01-01,47,CA_255679,0.25,0.26,0.04,-0.21,-1.0,ETof
410,2024-01-01,47,CA_255711,0.27,0.28,0.56,0.18,-1.0,ETof
411,2024-01-01,47,CA_255715,0.34,0.32,0.36,0.08,-1.0,ETof
412,2024-01-01,47,CA_255803,0.46,0.47,-0.11,-0.34,-1.0,ETof
413,2024-01-01,47,CA_255809,0.18,0.22,-0.15,-0.1,-0.36,ETof
414,2024-01-01,47,CA_255822,0.29,0.33,-0.01,-0.09,-0.12,ETof
415,2024-01-01,47,CA_255846,0.15,0.17,-0.01,-0.03,-0.97,ETof
416,2024-01-01,47,CA_255854,0.34,0.36,0.44,0.16,-0.82,ETof
417,2024-01-01,47,CA_255872,0.5,0.44,0.45,0.48,-1.0,ETof
418,2024-01-01,47,CA_255878,0.5,0.51,-0.59,-0.08,-0.66,ETof
419,2024-01-01,47,CA_255892,0.49,0.47,-0.36,0.33,-1.0,ETof
420,2024-01-01,47,CA_255905,0.25,0.28,0.36,0.04,-0.77,ETof
421,2024-01-01,47,CA_255916,0.22,0.25,0.77,-0.09,-1.0,ETof
422,2024-01-01,47,CA_255947,0.16,0.18,0.73,-0.07,0.12,ETof
423,2024-01-01,47,CA_255974,0.4,0.35,0.62,0.29,-0.68,ETof
424,2024-01-01,47,CA_255975,0.17,0.2,0.56,0.02,-1.0,ETof
425,2024-01-01,47,CA_255991,0.48,0.41,-0.3,0.33,-1.0,ETof
426,2024-01-01,47,CA_256046,0.3,0.35,0.26,-0.22,-1.0,ETof
427,2024-01-01,47,CA_256050,0.18,0.2,0.77,-0.13,0.04,ETof
428,2024-01-01,47,CA_256053,0.23,0.25,0.08,0.09,-1.0,ETof
429,2024-01-01,47,CA_256064,0.27,0.29,-0.01,-0.03,-1.0,ETof
430,2024-01-01,47,CA_256071,0.18,0.2,0.19,-0.13,-0.99,ETof
431,2024-01-01,47,CA_256089,0.29,0.33,-0.05,0.04,-1.0,ETof
432,2024-01-01,47,CA_256093,0.38,0.38,0.54,0.19,-1.0,ETof
433,2024-01-01,47,CA_256100,0.34,0.42,-0.42,-0.06,-1.0,ETof
434,2024-01-01,47,CA_256102,0.33,0.39,-0.26,-0.17,-1.0,ETof
435,2024-01-01,47,CA_256144,0.26,0.3,0.34,0.04,-1.0,ETof
436,2024-01-01,47,CA_256148,0.44,0.33,0.88,0.43,-0.3,ETof
437,2024-01-01,47,CA_256150,0.26,0.25,0.68,-0.23,-1.0,ETof
438,2024-01-01,47,CA_256155,0.21,0.21,0.8,0.07,-0.2,ETof
439,2024-01-01,47,CA_256172,0.3,0.35,0.27,0.09,-0.8,ETof
440,2024-01-01,47,CA_256198,0.38,0.36,0.4,0.14,-1.0,ETof
441,2024-01-01,47,CA_256202,0.32,0.33,-0.53,-0.11,-1.0,ETof
442,2024-01-01,47,CA_256212,0.23,0.23,0.49,0.06,0.24,ETof
443,2024-01-01,47,CA_256219,0.24,0.29,0.19,-0.07,-0.31,ETof
444,2024-01-01,47,CA_256246,0.34,0.34,0.51,-0.26,-1.0,ETof
445,2024-01-01,47,CA_256259,0.32,0.33,0.08,-0.08,-0.51,ETof
446,2024-01-01,47,CA_256271,0.41,0.41,0.27,-0.1,-1.0,ETof
447,2024-01-01,47,CA_256317,0.27,0.26,-0.17,-0.07,-1.0,ETof
448,2024-01-01,47,CA_256318,0.25,0.24,0.81,0.09,-0.29,ETof
449,2024-01-01,47,CA_256328,0.47,0.44,-0.0,0.06,-0.43,ETof
450,2024-01-01,47,CA_256346,0.17,0.19,0.69,0.03,-0.85,ETof
451,2024-01-01,47,CA_256367,0.15,0.18,0.7,0.04,-0.28,ETof
452,2024-01-01,47,CA_256369,0.38,0.36,-0.15,0.04,-1.0,ETof
453,2024-01-01,47,CA_256383,0.35,0.38,0.39,-0.29,-0.14,ETof
454,2024-01-01,47,CA_256391,0.18,0.18,0.54,-0.04,-1.0,ETof
455,2024-01-01,47,CA_256395,0.36,0.38,0.12,0.15,-1.0,ETof
456,2024-01-01,47,CA_256421,0.44,0.41,0.31,-0.1,-0.64,ETof
457,2024-01-01,47,CA_256432,0.38,0.41,0.05,0.21,-1.0,ETof
458,2024-01-01,47,CA_256444,0.3,0.33,0.4,-0.29,-1.0,ETof
459,2024-01-01,47,CA_256500,0.3,0.3,0.69,0.22,-1.0,ETof
460,2024-01-01,47,CA_256509,0.35,0.31,0.23,0.0,-1.0,ETof
461,2024-01-01,47,CA_256514,0.27,0.3,0.71,0.09,-0.5,ETof
462,2024-01-01,47,CA_256549,0.55,0.55,-0.59,0.1,-1.0,ETof
463,2024-01-01,47,CA_256559,0.3,0.31,0.01,0.1,-0.83,ETof
464,2024-01-01,47,CA_256575,0.22,0.24,0.6,-0.2,-0.58,ETof
465,2024-01-01,47,CA_256633,0.37,0.37,0.06,0.01,-1.0,ETof
466,2024-01-01,47,CA_256638,0.25,0.26,0.61,-0.11,-0.92,ETof
467,2024-01-01,47,CA_256646,0.16,0.19,0.73,0.06,-0.22,ETof
468,2024-01-01,47,CA_256651,0.33,0.32,0.73,0.32,-0.92,ETof
469,2024-01-01,47,CA_256687,0.16,0.17,0.6,0.1,-0.2,ETof
470,2024-01-01,47,CA_256692,0.22,0.23,0.6,-0.2,-1.0,ETof
471,2024-01-01,47,CA_256702,0.24,0.27,0.83,-0.18,-0.62,ETof
472,2024-01-01,47,CA_256730,0.31,0.32,0.11,0.13,-0.48,ETof
473,2024-01-01,47,CA_256834,0.28,0.34,0.29,0.03,-0.99,ETof
474,2024-01-01,47,CA_256837,0.25,0.25,0.63,0.0,-1.0,ETof
475,2024-01-01,47,CA_256840,0.39,0.38,-0.03,-0.07,-1.0,ETof
476,2024-01-01,47,CA_256852,0.38,0.4,0.46,0.08,-1.0,ETof
477,2024-01-01,47,CA_256896,0.34,0.3,-0.3,-0.02,-1.0,ETof
478,2024-01-01,47,CA_256907,0.3,0.35,0.06,0.03,-1.0,ETof
479,2024-01-01,47,CA_256983,0.24,0.26,0.46,0.11,-0.15,ETof
480,2024-01-01,47,CA_256999,0.6,0.53,-0.66,0.26,-1.0,ETof
481,2024-01-01,47,CA_257010,0.34,0.38,-0.2,-0.29,-1.0,ETof
482,2024-01-01,47,CA_257080,0.16,0.2,0.28,-0.1,0.0,ETof
483,2024-01-01,47,CA_257085,0.61,0.54,-0.41,0.33,-1.0,ETof
484,2024-01-01,47,CA_257126,0.39,0.4,-0.16,-0.17,-1.0,ETof
485,2024-01-01,47,CA_257133,0.24,0.27,0.3,-0.03,-0.24,ETof
486,2024-01-01,47,CA_257149,0.31,0.34,0.36,-0.23,-1.0,ETof
487,2024-01-01,47,CA_257156,0.3,0.3,0.66,0.22,-1.0,ETof
488,2024-01-01,47,CA_257167,0.25,0.27,0.07,-0.17,-0.05,ETof
489,2024-01-01,47,CA_257223,0.28,0.33,0.41,0.02,-1.0,ETof
490,2024-01-01,47,CA_257225,0.22,0.26,0.64,-0.04,-1.0,ETof
491,2024-01-01,47,CA_257269,0.34,0.33,0.68,0.31,-0.2,ETof
492,2024-01-01,47,CA_257353,0.27,0.32,0.5,-0.15,-1.0,ETof
493,2024-01-01,47,CA_257373,0.15,0.15,0.76,-0.04,0.35,ETof
494,2024-01-01,47,CA_257409,0.22,0.23,0.61,0.0,-0.46,ETof
495,2024-01-01,47,CA_257422,0.17,0.22,0.69,-0.15,-0.35,ETof
496,2024-01-01,47,CA_257433,0.18,0.2,0.31,-0.05,-0.63,ETof
497,2024-01-01,47,CA_257444,0.27,0.27,0.68,0.06,-1.0,ETof
498,2024-01-01,47,CA_257449,0.27,0.28,0.05,-0.05,-1.0,ETof
499,2024-01-01,47,CA_257473,0.42,0.36,0.08,0.19,0.17,ETof
500,2024-01-01,47,CA_257484,0.84,0.69,-0.59,0.66,-1.0,ETof
501,2024-01-01,47,CA_257489,0.84,0.63,-0.46,0.52,-0.89,ETof
502,2024-01-01,47,CA_257552,0.3,0.34,0.44,-0.29,-1.0,ETof
503,2024-01-01,47,CA_257597,0.18,0.2,0.65,-0.08,0.3,ETof
504,2024-01-01,47,CA_257602,0.43,0.38,-0.18,0.05,-1.0,ETof
505,2024-01-01,47,CA_257603,0.24,0.22,0.46,0.09,-0.24,ETof
506,2024-01-01,47,CA_257622,0.24,0.27,0.42,-0.23,-0.51,ETof
507,2024-01-01,47,CA_257648,0.26,0.26,0.45,-0.03,-0.77,ETof
508,2024-01-01,47,CA_257652,0.29,0.32,0.12,-0.07,-0.54,ETof
509,2024-01-01,47,CA_257714,0.25,0.3,0.51,-0.19,-0.79,ETof
510,2024-01-01,47,CA_257741,0.17,0.18,0.65,0.06,-0.3,ETof
511,2024-01-01,47,CA_257744,0.24,0.27,0.35,-0.11,-0.38,ETof
512,2024-01-01,47,CA_257756,0.26,0.26,0.7,-0.04,-0.62,ETof
513,2024-01-01,47,CA_257772,0.24,0.27,0.72,-0.09,-1.0,ETof
514,2024-01-01,47,CA_257773,0.36,0.41,-0.03,-0.23,-1.0,ETof
515,2024-01-01,47,CA_257789,0.44,0.49,-0.76,0.12,-1.0,ETof
516,2024-01-01,47,CA_257811,0.41,0.43,-0.19,0.01,-1.0,ETof
517,2024-01-01,47,CA_257846,0.26,0.29,0.29,-0.08,-0.31,ETof
518,2024-01-01,47,CA_257924,0.25,0.28,0.73,-0.24,-0.92,ETof
519,2024-01-01,47,CA_257925,0.28,0.28,0.77,-0.04,-1.0,ETof
520,2024-01-01,47,CA_257950,0.34,0.33,0.44,0.01,-1.0,ETof
521,2024-01-01,47,CA_257978,0.18,0.19,0.71,0.07,0.14,ETof
522,2024-01-01,47,CA_257983,0.2,0.23,0.78,-0.14,-1.0,ETof
523,2024-01-01,47,CA_258017,0.29,0.29,0.21,0.09,-0.57,ETof
524,2024-01-01,47,CA_420843,0.16,0.16,0.68,0.02,-0.71,ETof
525,2024-01-01,47,CA_244000,0.15,0.37,0.92,-0.03,-0.42,ETo
526,2024-01-01,47,CA_244018,0.18,0.42,0.86,0.08,-0.82,ETo
527,2024-01-01,47,CA_244025,0.18,0.42,0.86,0.04,-0.49,ETo
528,2024-01-01,47,CA_244053,0.18,0.42,0.86,0.08,-0.82,ETo
529,2024-01-01,47,CA_244073,0.21,0.48,0.83,0.06,-0.38,ETo
530,2024-01-01,47,CA_244077,0.19,0.45,0.85,0.03,-0.57,ETo
531,2024-01-01,47,CA_244102,0.21,0.48,0.83,0.06,-0.38,ETo
532,2024-01-01,47,CA_244108,0.17,0.41,0.86,0.02,-0.59,ETo
533,2024-01-01,47,CA_244113,0.17,0.41,0.86,0.02,-0.59,ETo
534,2024-01-01,47,CA_244152,0.24,0.52,0.79,0.14,-0.82,ETo
535,2024-01-01,47,CA_244207,0.17,0.4,0.86,0.02,-0.57,ETo
536,2024-01-01,47,CA_244212,0.17,0.38,0.85,0.04,-0.48,ETo
537,2024-01-01,47,CA_244216,0.17,0.38,0.85,0.04,-0.48,ETo
538,2024-01-01,47,CA_244229,0.22,0.51,0.85,0.11,-0.25,ETo
539,2024-01-01,47,CA_244317,0.22,0.51,0.85,0.11,-0.25,ETo
540,2024-01-01,47,CA_244323,0.17,0.4,0.86,0.02,-0.57,ETo
541,2024-01-01,47,CA_244332,0.19,0.43,0.85,0.05,-0.46,ETo
542,2024-01-01,47,CA_244362,0.18,0.4,0.85,0.1,-0.68,ETo
543,2024-01-01,47,CA_244363,0.18,0.4,0.85,0.06,-0.22,ETo
544,2024-01-01,47,CA_244380,0.19,0.43,0.85,0.05,-0.46,ETo
545,2024-01-01,47,CA_244402,0.19,0.43,0.85,0.05,-0.46,ETo
546,2024-01-01,47,CA_244426,0.18,0.42,0.86,0.08,-0.82,ETo
547,2024-01-01,47,CA_244427,0.19,0.43,0.85,0.05,-0.46,ETo
548,2024-01-01,47,CA_244429,0.18,0.4,0.85,0.06,-0.22,ETo
549,2024-01-01,47,CA_244437,0.17,0.4,0.86,0.02,-0.57,ETo
550,2024-01-01,47,CA_244473,0.19,0.43,0.85,0.05,-0.46,ETo
551,2024-01-01,47,CA_244478,0.17,0.4,0.86,0.02,-0.57,ETo
552,2024-01-01,47,CA_244479,0.18,0.4,0.85,0.06,-0.22,ETo
553,2024-01-01,47,CA_244491,0.17,0.4,0.86,0.02,-0.57,ETo
554,2024-01-01,47,CA_244504,0.28,0.62,0.8,0.17,-0.37,ETo
555,2024-01-01,47,CA_244553,0.17,0.38,0.85,0.04,-0.48,ETo
556,2024-01-01,47,CA_244574,0.17,0.38,0.85,0.04,-0.48,ETo
557,2024-01-01,47,CA_244653,0.17,0.4,0.86,0.02,-0.57,ETo
558,2024-01-01,47,CA_244673,0.17,0.38,0.85,0.04,-0.48,ETo
559,2024-01-01,47,CA_244686,0.18,0.42,0.86,0.04,-0.49,ETo
560,2024-01-01,47,CA_244748,0.18,0.42,0.86,0.04,-0.49,ETo
561,2024-01-01,47,CA_244751,0.22,0.51,0.85,0.11,-0.25,ETo
562,2024-01-01,47,CA_244758,0.18,0.4,0.85,0.1,-0.68,ETo
563,2024-01-01,47,CA_244760,0.17,0.4,0.86,0.02,-0.57,ETo
564,2024-01-01,47,CA_244773,0.18,0.4,0.85,0.06,-0.22,ETo
565,2024-01-01,47,CA_244845,0.17,0.38,0.85,0.04,-0.48,ETo
566,2024-01-01,47,CA_244849,0.19,0.43,0.85,0.05,-0.46,ETo
567,2024-01-01,47,CA_244870,0.17,0.4,0.86,0.02,-0.57,ETo
568,2024-01-01,47,CA_244884,0.21,0.48,0.83,0.06,-0.38,ETo
569,2024-01-01,47,CA_244909,0.19,0.43,0.85,0.05,-0.46,ETo
570,2024-01-01,47,CA_244928,0.18,0.4,0.85,0.06,-0.22,ETo
571,2024-01-01,47,CA_244948,0.19,0.43,0.85,0.05,-0.46,ETo
572,2024-01-01,47,CA_244963,0.18,0.4,0.85,0.1,-0.68,ETo
573,2024-01-01,47,CA_244988,0.21,0.48,0.83,0.06,-0.38,ETo
574,2024-01-01,47,CA_245023,0.18,0.42,0.86,0.04,-0.49,ETo
575,2024-01-01,47,CA_245053,0.19,0.43,0.85,0.05,-0.46,ETo
576,2024-01-01,47,CA_245078,0.17,0.38,0.85,0.04,-0.48,ETo
577,2024-01-01,47,CA_245112,0.17,0.4,0.86,0.02,-0.57,ETo
578,2024-01-01,47,CA_245184,0.19,0.43,0.85,0.05,-0.46,ETo
579,2024-01-01,47,CA_245193,0.19,0.43,0.85,0.05,-0.46,ETo
580,2024-01-01,47,CA_245281,0.19,0.43,0.85,0.05,-0.46,ETo
581,2024-01-01,47,CA_245291,0.19,0.43,0.85,0.05,-0.46,ETo
582,2024-01-01,47,CA_245292,0.17,0.38,0.85,0.04,-0.48,ETo
583,2024-01-01,47,CA_245296,0.19,0.43,0.85,0.05,-0.46,ETo
584,2024-01-01,47,CA_245297,0.18,0.4,0.85,0.06,-0.22,ETo
585,2024-01-01,47,CA_245314,0.18,0.42,0.86,0.04,-0.49,ETo
586,2024-01-01,47,CA_245345,0.18,0.42,0.86,0.08,-0.82,ETo
587,2024-01-01,47,CA_245432,0.17,0.38,0.85,0.04,-0.48,ETo
588,2024-01-01,47,CA_245450,0.15,0.36,0.9,0.03,-0.49,ETo
589,2024-01-01,47,CA_245467,0.21,0.48,0.83,0.06,-0.38,ETo
590,2024-01-01,47,CA_245526,0.18,0.42,0.86,0.04,-0.49,ETo
591,2024-01-01,47,CA_245529,0.17,0.41,0.86,0.02,-0.59,ETo
592,2024-01-01,47,CA_245547,0.18,0.42,0.86,0.08,-0.82,ETo
593,2024-01-01,47,CA_245553,0.18,0.42,0.86,0.04,-0.49,ETo
594,2024-01-01,47,CA_245558,0.18,0.42,0.86,0.04,-0.49,ETo
595,2024-01-01,47,CA_245568,0.17,0.38,0.85,0.04,-0.48,ETo
596,2024-01-01,47,CA_245588,0.18,0.42,0.86,0.08,-0.82,ETo
597,2024-01-01,47,CA_245621,0.19,0.43,0.85,0.05,-0.46,ETo
598,2024-01-01,47,CA_245661,0.17,0.38,0.85,0.04,-0.48,ETo
599,2024-01-01,47,CA_245680,0.18,0.42,0.86,0.04,-0.49,ETo
600,2024-01-01,47,CA_245684,0.17,0.4,0.86,0.02,-0.57,ETo
601,2024-01-01,47,CA_245691,0.19,0.43,0.85,0.05,-0.46,ETo
602,2024-01-01,47,CA_245696,0.18,0.42,0.86,0.04,-0.49,ETo
603,2024-01-01,47,CA_245708,0.28,0.62,0.8,0.17,-0.37,ETo
604,2024-01-01,47,CA_245730,0.21,0.48,0.83,0.06,-0.38,ETo
605,2024-01-01,47,CA_245736,0.22,0.51,0.85,0.11,-0.25,ETo
606,2024-01-01,47,CA_245782,0.21,0.48,0.83,0.06,-0.38,ETo
607,2024-01-01,47,CA_245801,0.15,0.36,0.9,0.03,-0.49,ETo
608,2024-01-01,47,CA_245818,0.19,0.43,0.85,0.05,-0.46,ETo
609,2024-01-01,47,CA_245835,0.22,0.51,0.85,0.11,-0.25,ETo
610,2024-01-01,47,CA_245848,0.17,0.38,0.85,0.04,-0.48,ETo
611,2024-01-01,47,CA_245850,0.19,0.43,0.85,0.05,-0.46,ETo
612,2024-01-01,47,CA_245882,0.18,0.42,0.86,0.04,-0.49,ETo
613,2024-01-01,47,CA_245905,0.19,0.47,0.85,-0.0,-0.71,ETo
614,2024-01-01,47,CA_245928,0.21,0.5,0.82,0.05,-0.47,ETo
615,2024-01-01,47,CA_246046,0.21,0.5,0.82,0.05,-0.47,ETo
616,2024-01-01,47,CA_246087,0.18,0.46,0.9,0.05,-0.21,ETo
617,2024-01-01,47,CA_246227,0.18,0.46,0.9,0.05,-0.21,ETo
618,2024-01-01,47,CA_246318,0.19,0.45,0.87,-0.05,-0.28,ETo
619,2024-01-01,47,CA_246341,0.18,0.43,0.87,-0.05,-0.44,ETo
620,2024-01-01,47,CA_246436,0.21,0.52,0.83,0.03,-0.61,ETo
621,2024-01-01,47,CA_246532,0.26,0.64,0.86,0.17,-1.0,ETo
622,2024-01-01,47,CA_246587,0.18,0.46,0.9,0.04,-0.24,ETo
623,2024-01-01,47,CA_246614,0.18,0.46,0.91,0.06,-0.17,ETo
624,2024-01-01,47,CA_246665,0.19,0.48,0.9,0.05,-0.19,ETo
625,2024-01-01,47,CA_246801,0.2,0.51,0.83,-0.01,-0.77,ETo
626,2024-01-01,47,CA_246861,0.18,0.48,0.86,-0.02,-0.8,ETo
627,2024-01-01,47,CA_246928,0.19,0.45,0.85,0.03,-0.57,ETo
628,2024-01-01,47,CA_246965,0.18,0.48,0.86,-0.02,-0.8,ETo
629,2024-01-01,47,CA_246992,0.18,0.42,0.89,-0.04,-0.33,ETo
630,2024-01-01,47,CA_247012,0.19,0.47,0.91,0.08,-0.19,ETo
631,2024-01-01,47,CA_247066,0.18,0.46,0.9,0.04,-0.24,ETo
632,2024-01-01,47,CA_247155,0.21,0.53,0.82,0.02,-0.65,ETo
633,2024-01-01,47,CA_247159,0.18,0.45,0.85,0.01,-0.63,ETo
634,2024-01-01,47,CA_247211,0.18,0.46,0.9,0.05,-0.21,ETo
635,2024-01-01,47,CA_247235,0.23,0.57,0.87,0.0,-0.56,ETo
636,2024-01-01,47,CA_247299,0.18,0.49,0.92,0.05,-0.15,ETo
637,2024-01-01,47,CA_247304,0.18,0.45,0.85,0.01,-0.63,ETo
638,2024-01-01,47,CA_247318,0.21,0.5,0.88,0.09,-0.17,ETo
639,2024-01-01,47,CA_247350,0.17,0.42,0.91,0.04,-0.24,ETo
640,2024-01-01,47,CA_247369,0.18,0.48,0.86,-0.02,-0.8,ETo
641,2024-01-01,47,CA_247395,0.17,0.47,0.93,0.04,-0.16,ETo
642,2024-01-01,47,CA_247400,0.18,0.46,0.9,0.05,-0.21,ETo
643,2024-01-01,47,CA_247439,0.19,0.52,0.91,0.06,-0.69,ETo
644,2024-01-01,47,CA_247454,0.2,0.51,0.83,-0.01,-0.77,ETo
645,2024-01-01,47,CA_247470,0.19,0.43,0.89,-0.05,-0.26,ETo
646,2024-01-01,47,CA_247476,0.26,0.64,0.86,0.17,-1.0,ETo
647,2024-01-01,47,CA_247491,0.18,0.45,0.85,0.01,-0.63,ETo
648,2024-01-01,47,CA_247535,0.19,0.48,0.9,0.05,-0.19,ETo
649,2024-01-01,47,CA_247537,0.19,0.5,0.92,0.07,-0.16,ETo
650,2024-01-01,47,CA_247552,0.2,0.48,0.83,0.02,-0.61,ETo
651,2024-01-01,47,CA_247629,0.19,0.47,0.85,-0.0,-0.71,ETo
652,2024-01-01,47,CA_247653,0.19,0.48,0.89,0.08,-0.17,ETo
653,2024-01-01,47,CA_247691,0.21,0.52,0.83,0.03,-0.61,ETo
654,2024-01-01,47,CA_247832,0.21,0.52,0.83,0.03,-0.61,ETo
655,2024-01-01,47,CA_247878,0.22,0.52,0.82,0.05,-0.5,ETo
