forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,c_mae,c_bias,variable
2024-06-03,108,CA_302388,75,0.68,0.83,0.03,-0.68,-1.0,0.6651851851851851,,ET
2024-06-03,109,CA_302578,75,0.12,0.27,0.09,-0.12,-0.16,0.39162962962962933,,ET
2024-06-03,110,CA_302669,72,0.74,1.15,0.47,-0.74,-0.71,1.3217962962962964,,ET
2024-06-03,111,CA_303433,72,0.1,0.15,0.53,-0.07,0.99,1.7980555555555553,,ET
2024-06-03,112,CA_303972,47,0.12,0.24,-0.29,-0.06,0.83,0.9832407407407405,,ET
2024-06-03,113,CA_304258,72,0.29,0.6,0.79,-0.29,-1.0,0.3420555555555554,,ET
2024-06-03,114,CA_304688,72,0.12,0.27,0.49,-0.07,0.26,0.44422222222222213,,ET
2024-06-03,115,CA_305684,204,0.13,0.28,-0.39,-0.12,0.58,0.721425925925926,,ET
2024-06-03,116,CA_306027,204,0.28,0.52,0.19,-0.28,0.57,1.3684444444444448,,ET
2024-06-03,117,CA_306521,204,0.33,0.62,-0.48,-0.33,0.77,2.329574074074074,,ET
2024-06-03,118,CA_307370,204,0.17,0.45,-0.66,0.02,-0.7,0.5759629629629632,,ET
2024-06-03,119,CA_307376,204,0.2,0.34,-0.48,-0.1,0.23,0.5581666666666668,,ET
2024-06-03,120,CA_307472,204,0.4,0.79,-0.95,-0.4,0.24,1.580074074074074,,ET
2024-06-03,121,CA_307774,204,0.09,0.19,0.36,-0.09,0.13,0.2976111111111109,,ET
2024-06-03,122,CA_32080,75,1.29,2.07,-0.77,1.29,-0.54,2.644722222222222,,ET
2024-06-03,123,CA_32260,61,0.2,0.42,-0.72,-0.2,-1.0,0.16687037037037022,,ET
2024-06-03,124,CA_32418,47,0.3,0.63,-0.92,0.29,-1.0,0.43235185185185193,,ET
2024-06-03,125,CA_32637,47,0.31,0.68,-0.89,-0.19,-0.62,0.9127407407407411,,ET
2024-06-03,126,CA_32667,61,0.18,0.45,-0.92,0.12,-0.5,0.6000925925925925,,ET
2024-06-03,127,CA_35772,36,0.39,0.74,0.8,-0.39,-1.0,0.8227962962962964,,ET
2024-06-03,128,CA_36095,61,0.54,1.15,-0.66,-0.54,-0.71,1.481796296296296,,ET
2024-06-03,129,CA_36121,47,0.25,0.64,-0.41,-0.25,0.78,2.6899259259259254,,ET
2024-06-03,130,CA_36281,61,0.51,0.95,0.89,-0.51,0.73,3.147388888888889,,ET
2024-06-03,131,CA_36850,61,0.25,0.46,-0.81,-0.06,-1.0,0.33779629629629637,,ET
2024-06-03,132,CA_36898,37,0.2,0.44,-0.94,0.1,-0.92,0.5148703703703703,,ET
2024-06-03,133,CA_36982,241,0.59,1.07,0.64,-0.59,-1.0,0.367148148148148,,ET
2024-06-03,134,CA_37400,61,0.66,1.14,0.94,-0.66,0.55,2.723148148148148,,ET
2024-06-03,135,CA_37674,47,0.22,0.4,-0.09,0.18,-0.15,0.43153703703703705,,ET
2024-06-03,136,CA_37683,61,0.27,0.42,0.05,-0.27,0.86,1.727537037037037,,ET
2024-06-03,137,CA_37890,241,0.36,0.89,-0.88,-0.36,0.13,1.7660740740740746,,ET
2024-06-03,138,CA_38650,47,2.71,3.35,-0.85,2.71,-1.0,2.2646111111111114,,ET
2024-06-03,139,CA_38734,204,0.97,1.62,0.82,0.97,-1.0,1.2850185185185186,,ET
2024-06-03,140,CA_38912,69,0.43,0.85,-0.81,-0.29,0.5,2.0335925925925924,,ET
2024-06-03,141,CA_39031,69,0.37,0.57,0.63,0.37,0.48,1.028888888888889,,ET
2024-06-03,142,CA_39032,69,0.35,0.65,-0.67,-0.35,-0.41,0.8379629629629631,,ET
2024-06-03,143,CA_39770,69,0.12,0.25,-0.24,-0.12,0.86,1.2257037037037035,,ET
2024-06-03,144,CA_40009,69,0.35,0.71,0.83,-0.35,0.75,2.6936111111111116,,ET
2024-06-03,145,CA_41244,69,0.16,0.32,-0.88,-0.11,-1.0,0.17450000000000002,,ET
2024-06-03,146,CA_41458,69,0.33,0.72,-0.55,0.29,-1.0,0.6447037037037039,,ET
2024-06-03,147,CA_41682,69,0.29,0.48,0.72,-0.29,-1.0,0.3233888888888889,,ET
2024-06-03,148,CA_42021,69,0.23,0.51,-0.45,-0.22,-1.0,0.2680000000000002,,ET
2024-06-03,149,CA_42143,69,0.22,0.53,0.09,0.22,-1.0,0.30955555555555575,,ET
2024-06-10,0,CA_298397,75,0.66,0.45,0.87,-0.66,0.15,0.28768518518518515,,ETof
2024-06-10,1,CA_299395,75,0.11,0.1,-0.79,-0.11,0.88,0.2832037037037037,,ETof
2024-06-10,2,CA_299467,75,0.04,0.04,0.98,-0.04,0.82,0.08351851851851853,,ETof
2024-06-10,3,CA_300271,75,0.29,0.18,1.0,0.29,-1.0,0.07668518518518516,,ETof
2024-06-10,4,CA_300581,75,0.19,0.16,0.9,-0.19,0.7,0.25962962962962965,,ETof
2024-06-10,5,CA_300893,75,0.04,0.04,-0.79,-0.03,0.96,0.21018518518518517,,ETof
2024-06-10,6,CA_301734,75,0.04,0.04,-0.99,0.04,-0.31,0.02964814814814813,,ETof
2024-06-10,7,CA_301986,75,0.04,0.03,0.97,-0.04,-1.0,0.014129629629629612,,ETof
2024-06-10,8,CA_302388,75,0.31,0.19,0.99,0.31,-0.52,0.09044444444444444,,ETof
2024-06-10,9,CA_302578,75,0.06,0.06,0.5,-0.06,0.04,0.052796296296296306,,ETof
2024-06-10,10,CA_302669,72,0.22,0.15,0.96,-0.22,0.49,0.14707407407407408,,ETof
2024-06-10,11,CA_303433,72,0.15,0.11,0.95,0.15,0.91,0.2586851851851852,,ETof
2024-06-10,12,CA_303972,47,0.03,0.03,-0.99,0.02,0.93,0.09896296296296299,,ETof
2024-06-10,13,CA_304258,72,0.01,0.01,-0.85,0.01,0.73,0.020740740740740726,,ETof
2024-06-10,14,CA_304688,72,0.03,0.03,0.98,0.03,-1.0,0.01203703703703705,,ETof
2024-06-10,15,CA_305684,204,0.02,0.03,-1.0,-0.02,0.93,0.08901851851851851,,ETof
2024-06-10,16,CA_306027,204,0.13,0.12,-0.78,-0.13,0.71,0.17992592592592593,,ETof
2024-06-10,17,CA_306521,204,0.16,0.14,0.96,-0.16,0.86,0.3402592592592592,,ETof
2024-06-10,18,CA_307370,204,0.08,0.08,0.96,0.08,-1.0,0.023037037037036967,,ETof
2024-06-10,19,CA_307376,204,0.17,0.15,-0.98,-0.17,-0.45,0.07033333333333332,,ETof
2024-06-10,20,CA_307472,204,0.23,0.19,0.83,-0.23,0.22,0.17881481481481484,,ETof
2024-06-10,21,CA_307774,204,0.08,0.07,-0.78,-0.08,-1.0,0.030018518518518538,,ETof
2024-06-10,22,CA_32080,75,0.84,0.59,1.0,0.84,-0.01,0.41603703703703704,,ETof
2024-06-10,23,CA_32260,61,0.35,0.26,1.0,-0.35,-1.0,0.07844444444444444,,ETof
2024-06-10,24,CA_32418,47,0.29,0.24,-0.98,0.29,-0.52,0.15637037037037038,,ETof
2024-06-10,25,CA_32637,47,0.02,0.02,0.74,0.0,-0.05,0.01899999999999998,,ETof
2024-06-10,26,CA_32667,61,0.08,0.08,0.98,0.08,-1.0,0.03699999999999998,,ETof
2024-06-10,27,CA_35772,36,0.06,0.06,-1.0,0.03,0.85,0.12255555555555558,,ETof
2024-06-10,28,CA_36095,61,0.16,0.16,-0.71,0.16,-1.0,0.08174074074074077,,ETof
2024-06-10,29,CA_36121,47,0.04,0.04,1.0,-0.04,0.99,0.3485185185185185,,ETof
2024-06-10,30,CA_36281,61,0.02,0.02,-0.91,-0.02,1.0,0.3824074074074075,,ETof
2024-06-10,31,CA_36850,61,0.1,0.08,-0.89,0.1,-1.0,0.016870370370370386,,ETof
2024-06-10,32,CA_36898,37,0.1,0.09,-0.7,0.1,-0.57,0.058092592592592605,,ETof
2024-06-10,33,CA_36982,241,0.42,0.36,-1.0,-0.42,-1.0,0.0242962962962963,,ETof
2024-06-10,34,CA_37400,61,0.37,0.29,-0.99,-0.37,0.7,0.4106481481481481,,ETof
2024-06-10,35,CA_37674,47,0.2,0.16,0.95,0.2,-1.0,0.006981481481481533,,ETof
2024-06-10,36,CA_37683,61,0.28,0.2,0.99,-0.28,0.61,0.21977777777777777,,ETof
2024-06-10,37,CA_37890,241,0.1,0.09,0.94,-0.1,0.73,0.158537037037037,,ETof
2024-06-10,38,CA_38650,47,0.96,0.67,0.97,0.96,-0.57,0.3740555555555556,,ETof
2024-06-10,39,CA_38734,204,0.31,0.28,-0.9,-0.31,-1.0,0.08561111111111112,,ETof
2024-06-10,40,CA_38912,69,0.02,0.02,-0.19,-0.01,0.99,0.1689814814814815,,ETof
2024-06-10,41,CA_39031,69,0.74,0.55,0.99,0.74,-1.0,0.2694814814814815,,ETof
2024-06-10,42,CA_39032,69,0.38,0.31,1.0,-0.38,-1.0,0.11449999999999999,,ETof
2024-06-10,43,CA_39770,69,0.16,0.17,1.0,-0.16,-0.71,0.09709259259259258,,ETof
2024-06-10,44,CA_40009,69,0.38,0.35,1.0,-0.38,-0.35,0.26007407407407407,,ETof
2024-06-10,45,CA_41244,69,0.16,0.15,0.95,-0.16,-0.23,0.09912962962962964,,ETof
2024-06-10,46,CA_41458,69,0.46,0.41,-0.99,0.46,-1.0,0.20338888888888892,,ETof
2024-06-10,47,CA_41682,69,0.02,0.02,1.0,-0.02,0.98,0.08555555555555557,,ETof
2024-06-10,48,CA_42021,69,0.03,0.03,1.0,0.02,-1.0,0.008944444444444477,,ETof
2024-06-10,49,CA_42143,69,0.55,0.45,-0.94,0.55,-1.0,0.04038888888888886,,ETof
2024-06-10,50,CA_298397,75,0.28,0.67,0.96,-0.28,-1.0,0.786592592592592,,ETo
2024-06-10,51,CA_299395,75,0.24,0.57,0.91,-0.24,-1.0,0.7178333333333332,,ETo
2024-06-10,52,CA_299467,75,0.24,0.56,0.91,-0.24,-1.0,0.6918518518518519,,ETo
2024-06-10,53,CA_300271,75,0.22,0.59,0.89,-0.22,-0.4,0.9076111111111108,,ETo
2024-06-10,54,CA_300581,75,0.24,0.6,0.87,-0.24,-0.63,0.8635740740740739,,ETo
2024-06-10,55,CA_300893,75,0.24,0.58,0.92,-0.24,-0.69,0.7562777777777775,,ETo
2024-06-10,56,CA_301734,75,0.24,0.6,0.87,-0.24,-0.63,0.8635740740740739,,ETo
2024-06-10,57,CA_301986,75,0.25,0.6,0.93,-0.25,-0.66,0.7821111111111113,,ETo
2024-06-10,58,CA_302388,75,0.25,0.61,0.91,-0.25,-0.72,0.8093888888888885,,ETo
2024-06-10,59,CA_302578,75,0.21,0.47,0.93,-0.21,-0.51,0.6337777777777779,,ETo
2024-06-10,60,CA_302669,72,0.23,0.58,0.93,-0.23,-0.65,0.8164074074074076,,ETo
2024-06-10,61,CA_303433,72,0.23,0.55,0.93,-0.23,-0.51,0.7527777777777773,,ETo
2024-06-10,62,CA_303972,47,0.26,0.66,0.88,-0.26,-0.69,0.9297962962962966,,ETo
2024-06-10,63,CA_304258,72,0.23,0.54,0.93,-0.23,-0.58,0.7274814814814815,,ETo
2024-06-10,64,CA_304688,72,0.24,0.58,0.9,-0.24,-0.78,0.7663888888888887,,ETo
2024-06-10,65,CA_305684,204,0.16,0.4,0.43,-0.16,-1.0,0.3460370370370372,,ETo
2024-06-10,66,CA_306027,204,0.24,0.56,0.97,-0.24,-0.55,0.7041296296296293,,ETo
2024-06-10,67,CA_306521,204,0.2,0.43,0.97,-0.2,-0.87,0.4642037037037041,,ETo
2024-06-10,68,CA_307370,204,0.22,0.57,0.88,-0.22,-0.46,0.8960555555555558,,ETo
2024-06-10,69,CA_307376,204,0.22,0.57,0.88,-0.22,-0.46,0.8960555555555558,,ETo
2024-06-10,70,CA_307472,204,0.22,0.57,0.88,-0.22,-0.46,0.8950555555555555,,ETo
2024-06-10,71,CA_307774,204,0.23,0.51,0.98,-0.23,-0.53,0.6407962962962963,,ETo
2024-06-10,72,CA_32080,75,0.21,0.54,0.79,-0.21,-0.87,0.6641851851851851,,ETo
2024-06-10,73,CA_32260,61,0.22,0.54,0.8,-0.22,-0.89,0.7014074074074074,,ETo
2024-06-10,74,CA_32418,47,0.23,0.59,0.81,-0.23,-0.7,0.8933888888888889,,ETo
2024-06-10,75,CA_32637,47,0.21,0.54,0.83,-0.21,-0.66,0.7192222222222222,,ETo
2024-06-10,76,CA_32667,61,0.24,0.56,0.86,-0.24,-1.0,0.6477777777777773,,ETo
2024-06-10,77,CA_35772,36,0.24,0.59,0.77,-0.24,-1.0,0.6894444444444442,,ETo
2024-06-10,78,CA_36095,61,0.23,0.55,0.78,-0.23,-1.0,0.6576296296296297,,ETo
2024-06-10,79,CA_36121,47,0.23,0.56,0.77,-0.23,-1.0,0.6669444444444443,,ETo
2024-06-10,80,CA_36281,61,0.22,0.54,0.8,-0.22,-1.0,0.6724629629629632,,ETo
2024-06-10,81,CA_36850,61,0.25,0.59,0.78,-0.25,-1.0,0.6900370370370368,,ETo
2024-06-10,82,CA_36898,37,0.26,0.61,0.75,-0.26,-1.0,0.6767222222222223,,ETo
2024-06-10,83,CA_36982,241,0.25,0.59,0.78,-0.25,-1.0,0.6900370370370368,,ETo
2024-06-10,84,CA_37400,61,0.22,0.55,0.82,-0.22,-0.89,0.6695000000000001,,ETo
2024-06-10,85,CA_37674,47,0.23,0.52,0.86,-0.23,-1.0,0.5723333333333337,,ETo
2024-06-10,86,CA_37683,61,0.21,0.53,0.82,-0.21,-0.78,0.6869444444444444,,ETo
2024-06-10,87,CA_37890,241,0.24,0.55,0.85,-0.24,-1.0,0.6185370370370369,,ETo
2024-06-10,88,CA_38650,47,0.22,0.54,0.81,-0.22,-0.94,0.7081666666666663,,ETo
2024-06-10,89,CA_38734,204,0.2,0.49,0.78,-0.2,-1.0,0.6333703703703706,,ETo
2024-06-10,90,CA_38912,69,0.24,0.52,0.87,-0.24,-1.0,0.527222222222222,,ETo
2024-06-10,91,CA_39031,69,0.25,0.56,0.87,-0.25,-1.0,0.561111111111111,,ETo
2024-06-10,92,CA_39032,69,0.23,0.52,0.86,-0.23,-1.0,0.5723333333333337,,ETo
2024-06-10,93,CA_39770,69,0.32,0.76,0.94,-0.32,-1.0,0.7998703703703701,,ETo
2024-06-10,94,CA_40009,69,0.24,0.59,0.79,-0.24,-0.87,0.8614814814814814,,ETo
2024-06-10,95,CA_41244,69,0.22,0.52,0.79,-0.22,-1.0,0.6880740740740743,,ETo
2024-06-10,96,CA_41458,69,0.16,0.41,0.78,-0.16,-0.7,0.5928518518518521,,ETo
2024-06-10,97,CA_41682,69,0.25,0.58,0.86,-0.25,-1.0,0.6893333333333332,,ETo
2024-06-10,98,CA_42021,69,0.24,0.57,0.88,-0.24,-1.0,0.7463703703703706,,ETo
2024-06-10,99,CA_42143,69,0.24,0.53,0.87,-0.24,-1.0,0.551,,ETo
2024-06-10,100,CA_298397,75,1.51,2.24,0.93,-1.51,-0.03,2.58062962962963,,ET
2024-06-10,101,CA_299395,75,0.48,1.09,-0.91,-0.48,0.18,2.4340370370370366,,ET
2024-06-10,102,CA_299467,75,0.22,0.51,0.71,0.16,-1.0,0.5854259259259259,,ET
2024-06-10,103,CA_300271,75,0.4,0.57,0.63,0.4,-1.0,0.3877962962962962,,ET
2024-06-10,104,CA_300581,75,0.48,0.98,0.77,-0.48,0.41,2.496962962962963,,ET
2024-06-10,105,CA_300893,75,0.19,0.47,-0.85,-0.09,0.78,2.106722222222222,,ET
2024-06-10,106,CA_301734,75,0.35,0.82,0.73,-0.35,-1.0,0.9626481481481487,,ET
2024-06-10,107,CA_301986,75,0.17,0.38,-0.69,-0.17,-0.26,0.45548148148148154,,ET
2024-06-10,108,CA_302388,75,0.59,0.73,0.79,-0.59,-1.0,0.47305555555555556,,ET
2024-06-10,109,CA_302578,75,0.22,0.46,0.65,-0.22,-0.13,0.7276851851851852,,ET
2024-06-10,110,CA_302669,72,0.71,1.1,0.75,-0.71,-0.59,1.339222222222222,,ET
2024-06-10,111,CA_303433,72,0.15,0.23,0.85,-0.12,0.95,1.4894259259259262,,ET
2024-06-10,112,CA_303972,47,0.18,0.37,-0.82,-0.08,0.71,1.1485185185185183,,ET
2024-06-10,113,CA_304258,72,0.15,0.38,0.67,-0.13,0.17,0.6514074074074072,,ET
2024-06-10,114,CA_304688,72,0.14,0.31,0.68,-0.12,0.05,0.49557407407407394,,ET
2024-06-10,115,CA_305684,204,0.12,0.25,-0.27,-0.12,0.66,0.7467222222222222,,ET
2024-06-10,116,CA_306027,204,0.21,0.43,-0.87,-0.21,0.8,1.6667592592592593,,ET
2024-06-10,117,CA_306521,204,0.38,0.73,-0.96,-0.38,0.74,2.5943148148148154,,ET
2024-06-10,118,CA_307370,204,0.21,0.56,-0.7,-0.14,-0.19,0.9556481481481484,,ET
2024-06-10,119,CA_307376,204,0.23,0.45,-0.56,0.23,0.11,0.6707222222222221,,ET
2024-06-10,120,CA_307472,204,0.56,1.12,-0.77,-0.56,-0.23,1.7699814814814816,,ET
2024-06-10,121,CA_307774,204,0.29,0.6,-0.95,-0.29,-1.0,0.30105555555555585,,ET
2024-06-10,122,CA_32080,75,1.12,1.79,0.76,1.12,-0.02,2.8142222222222224,,ET
2024-06-10,123,CA_32260,61,0.36,0.82,-0.95,-0.36,-0.71,0.8414814814814817,,ET
2024-06-10,124,CA_32418,47,0.5,0.9,0.61,0.5,-1.0,0.8652222222222221,,ET
2024-06-10,125,CA_32637,47,0.19,0.45,-0.68,-0.06,-0.85,0.5311666666666669,,ET
2024-06-10,126,CA_32667,61,0.15,0.36,-0.42,0.12,-1.0,0.3526851851851851,,ET
2024-06-10,127,CA_35772,36,0.36,0.73,-0.25,-0.36,-0.03,1.2371111111111113,,ET
2024-06-10,128,CA_36095,61,0.09,0.21,-0.7,0.03,0.2,0.4483703703703705,,ET
2024-06-10,129,CA_36121,47,0.14,0.33,0.65,-0.11,0.94,2.766851851851852,,ET
2024-06-10,130,CA_36281,61,0.43,0.8,0.59,-0.43,0.78,2.9631666666666665,,ET
2024-06-10,131,CA_36850,61,0.29,0.57,-0.95,0.26,-1.0,0.34911111111111087,,ET
2024-06-10,132,CA_36898,37,0.27,0.53,-0.47,0.27,-1.0,0.20972222222222228,,ET
2024-06-10,133,CA_36982,241,0.87,1.58,0.7,-0.87,-1.0,0.40677777777777796,,ET
2024-06-10,134,CA_37400,61,0.86,1.5,0.78,-0.86,0.41,3.1118888888888887,,ET
2024-06-10,135,CA_37674,47,0.26,0.43,-0.66,0.26,-1.0,0.31131481481481466,,ET
2024-06-10,136,CA_37683,61,0.38,0.62,-0.94,-0.38,0.56,1.4411851851851853,,ET
2024-06-10,137,CA_37890,241,0.21,0.54,-0.97,-0.13,0.53,1.4727962962962964,,ET
2024-06-10,138,CA_38650,47,2.8,3.48,0.77,2.8,-1.0,2.449074074074074,,ET
2024-06-10,139,CA_38734,204,0.43,0.81,-0.95,-0.11,-1.0,0.7931111111111112,,ET
2024-06-10,140,CA_38912,69,0.24,0.52,-0.91,0.16,0.65,1.5057222222222222,,ET
2024-06-10,141,CA_39031,69,0.76,1.06,0.83,0.76,0.04,1.4883518518518521,,ET
2024-06-10,142,CA_39032,69,0.2,0.42,-0.93,-0.19,0.57,0.9869444444444445,,ET
2024-06-10,143,CA_39770,69,0.31,0.71,0.98,-0.31,-0.96,0.8443888888888887,,ET
2024-06-10,144,CA_40009,69,0.14,0.38,-0.17,-0.12,0.89,2.202444444444444,,ET
2024-06-10,145,CA_41244,69,0.24,0.61,0.5,-0.21,0.02,0.8335925925925926,,ET
2024-06-10,146,CA_41458,69,0.75,1.36,0.24,0.75,-1.0,1.2942037037037037,,ET
2024-06-10,147,CA_41682,69,0.09,0.14,-0.53,-0.08,0.83,0.45249999999999996,,ET
2024-06-10,148,CA_42021,69,0.21,0.5,0.9,-0.21,-1.0,0.47896296296296326,,ET
2024-06-10,149,CA_42143,69,0.19,0.39,-0.36,0.18,-1.0,0.22925925925925927,,ET
2024-06-17,0,CA_298397,75,1.05,0.68,0.99,-1.05,-0.01,0.41109259259259257,,ETof
2024-06-17,1,CA_299395,75,0.09,0.1,0.84,0.08,0.82,0.21357407407407406,,ETof
2024-06-17,2,CA_299467,75,0.11,0.1,0.99,0.11,-1.0,0.016240740740740722,,ETof
2024-06-17,3,CA_300271,75,0.07,0.06,-0.89,0.05,0.67,0.06627777777777775,,ETof
2024-06-17,4,CA_300581,75,0.07,0.06,0.03,-0.07,0.93,0.19875925925925922,,ETof
2024-06-17,5,CA_300893,75,0.09,0.09,-0.99,0.09,0.6,0.13785185185185186,,ETof
2024-06-17,6,CA_301734,75,0.08,0.08,0.92,0.08,-1.0,0.027500000000000024,,ETof
2024-06-17,7,CA_301986,75,0.03,0.02,0.98,-0.03,0.27,0.017907407407407417,,ETof
2024-06-17,8,CA_302388,75,0.32,0.19,0.8,0.32,-0.1,0.10698148148148147,,ETof
2024-06-17,9,CA_302578,75,0.03,0.03,-0.98,0.03,-0.84,0.021851851851851883,,ETof
2024-06-17,10,CA_302669,72,0.24,0.17,0.12,-0.24,-1.0,0.046537037037037036,,ETof
2024-06-17,11,CA_303433,72,0.17,0.12,0.04,0.17,0.9,0.2712222222222222,,ETof
2024-06-17,12,CA_303972,47,0.13,0.1,0.87,0.13,-1.0,0.031833333333333325,,ETof
2024-06-17,13,CA_304258,72,0.05,0.05,-0.99,0.05,-1.0,0.01035185185185189,,ETof
2024-06-17,14,CA_304688,72,0.09,0.08,0.34,0.09,-1.0,0.04201851851851849,,ETof
2024-06-17,15,CA_305684,204,0.01,0.01,-0.97,0.01,0.99,0.1004259259259259,,ETof
2024-06-17,16,CA_306027,204,0.02,0.02,0.22,0.02,0.98,0.11246296296296292,,ETof
2024-06-17,17,CA_306521,204,0.1,0.08,-0.49,-0.1,0.95,0.33988888888888885,,ETof
2024-06-17,18,CA_307370,204,0.13,0.13,0.82,0.13,-1.0,0.025314814814814807,,ETof
2024-06-17,19,CA_307376,204,0.15,0.1,0.69,0.15,0.24,0.08309259259259257,,ETof
2024-06-17,20,CA_307472,204,0.17,0.14,0.07,-0.17,0.59,0.18535185185185185,,ETof
2024-06-17,21,CA_307774,204,0.14,0.11,0.26,-0.14,-1.0,0.008500000000000063,,ETof
2024-06-17,22,CA_32080,75,0.8,0.56,0.99,0.8,-0.11,0.3757592592592592,,ETof
2024-06-17,23,CA_32260,61,0.52,0.38,0.98,-0.52,-1.0,0.1651851851851852,,ETof
2024-06-17,24,CA_32418,47,0.08,0.07,0.99,0.08,0.67,0.07957407407407409,,ETof
2024-06-17,25,CA_32637,47,0.07,0.06,-0.92,0.07,-1.0,0.028111111111111087,,ETof
2024-06-17,26,CA_32667,61,0.12,0.11,0.64,0.12,-0.34,0.0885740740740741,,ETof
2024-06-17,27,CA_35772,36,0.19,0.16,0.97,0.19,-0.32,0.11164814814814815,,ETof
2024-06-17,28,CA_36095,61,0.18,0.17,1.0,0.18,0.63,0.2555925925925926,,ETof
2024-06-17,29,CA_36121,47,0.05,0.04,0.98,-0.05,0.98,0.316,,ETof
2024-06-17,30,CA_36281,61,0.04,0.04,1.0,0.04,0.99,0.3400925925925926,,ETof
2024-06-17,31,CA_36850,61,0.12,0.1,0.99,0.12,0.75,0.15477777777777776,,ETof
2024-06-17,32,CA_36898,37,0.37,0.32,-1.0,0.37,-1.0,0.09477777777777778,,ETof
2024-06-17,33,CA_36982,241,0.27,0.23,1.0,-0.27,-1.0,0.08337037037037037,,ETof
2024-06-17,34,CA_37400,61,0.47,0.37,1.0,-0.47,0.59,0.4415,,ETof
2024-06-17,35,CA_37674,47,0.3,0.24,-0.78,0.3,-1.0,0.05387037037037038,,ETof
2024-06-17,36,CA_37683,61,0.34,0.23,0.83,-0.34,0.37,0.20566666666666666,,ETof
2024-06-17,37,CA_37890,241,0.05,0.05,-0.96,-0.05,0.85,0.1217592592592593,,ETof
2024-06-17,38,CA_38650,47,0.9,0.63,1.0,0.9,0.01,0.44131481481481477,,ETof
2024-06-17,39,CA_38734,204,0.47,0.41,-0.98,-0.47,-1.0,0.15879629629629624,,ETof
2024-06-17,40,CA_38912,69,0.01,0.01,0.99,0.01,1.0,0.14522222222222217,,ETof
2024-06-17,41,CA_39031,69,0.81,0.61,0.77,0.81,-1.0,0.2556296296296296,,ETof
2024-06-17,42,CA_39032,69,0.17,0.14,-0.91,-0.17,-0.59,0.08627777777777779,,ETof
2024-06-17,43,CA_39770,69,0.12,0.13,-0.6,-0.1,-0.67,0.07637037037037038,,ETof
2024-06-17,44,CA_40009,69,0.14,0.13,-0.96,-0.14,-1.0,0.05461111111111114,,ETof
2024-06-17,45,CA_41244,69,0.12,0.13,1.0,-0.12,0.79,0.2546481481481482,,ETof
2024-06-17,46,CA_41458,69,0.58,0.5,0.94,0.58,-1.0,0.24368518518518514,,ETof
2024-06-17,47,CA_41682,69,0.03,0.02,-0.59,-0.03,0.97,0.08072222222222224,,ETof
2024-06-17,48,CA_42021,69,0.15,0.13,-1.0,0.15,-1.0,0.06411111111111108,,ETof
2024-06-17,49,CA_42143,69,0.19,0.15,0.96,0.19,-1.0,0.05937037037037037,,ETof
2024-06-17,50,CA_298397,75,0.11,0.29,0.15,-0.07,0.02,0.5574814814814816,,ETo
2024-06-17,51,CA_299395,75,0.07,0.21,0.12,-0.01,-0.26,0.3540555555555554,,ETo
2024-06-17,52,CA_299467,75,0.07,0.2,0.06,-0.0,-0.35,0.34588888888888913,,ETo
2024-06-17,53,CA_300271,75,0.08,0.25,-0.46,0.01,0.25,0.5968333333333328,,ETo
2024-06-17,54,CA_300581,75,0.07,0.21,-0.27,0.01,0.25,0.5190185185185188,,ETo
2024-06-17,55,CA_300893,75,0.08,0.28,-0.44,0.02,-0.07,0.5009814814814816,,ETo
2024-06-17,56,CA_301734,75,0.07,0.21,-0.27,0.01,0.25,0.5190185185185188,,ETo
2024-06-17,57,CA_301986,75,0.1,0.29,-0.52,0.03,-0.15,0.46046296296296285,,ETo
2024-06-17,58,CA_302388,75,0.08,0.26,-0.39,0.03,-0.09,0.47988888888888903,,ETo
2024-06-17,59,CA_302578,75,0.15,0.35,-0.67,0.09,-0.97,0.39400000000000013,,ETo
2024-06-17,60,CA_302669,72,0.06,0.21,-0.02,0.0,0.07,0.46414814814814775,,ETo
2024-06-17,61,CA_303433,72,0.1,0.28,-0.44,0.03,-0.03,0.4893888888888885,,ETo
2024-06-17,62,CA_303972,47,0.08,0.24,-0.26,0.0,0.15,0.565648148148148,,ETo
2024-06-17,63,CA_304258,72,0.11,0.3,-0.5,0.07,-0.64,0.4029444444444441,,ETo
2024-06-17,64,CA_304688,72,0.07,0.26,-0.04,0.07,-1.0,0.35481481481481464,,ETo
2024-06-17,65,CA_305684,204,0.22,0.49,-0.19,0.09,-0.21,0.8700000000000002,,ETo
2024-06-17,66,CA_306027,204,0.11,0.32,-0.62,0.01,-0.08,0.472259259259259,,ETo
2024-06-17,67,CA_306521,204,0.17,0.41,-0.69,0.06,-0.25,0.521203703703704,,ETo
2024-06-17,68,CA_307370,204,0.06,0.22,-0.17,0.03,0.06,0.48694444444444435,,ETo
2024-06-17,69,CA_307376,204,0.06,0.22,-0.17,0.03,0.06,0.48694444444444435,,ETo
2024-06-17,70,CA_307472,204,0.06,0.22,-0.19,0.03,0.03,0.4862407407407415,,ETo
2024-06-17,71,CA_307774,204,0.14,0.37,-0.69,0.03,-0.16,0.4587962962962962,,ETo
2024-06-17,72,CA_32080,75,0.09,0.23,-0.09,0.06,-1.0,0.2091296296296298,,ETo
2024-06-17,73,CA_32260,61,0.09,0.23,-0.13,0.05,-1.0,0.2676481481481483,,ETo
2024-06-17,74,CA_32418,47,0.07,0.21,-0.05,0.01,-0.11,0.39840740740740754,,ETo
