forecasting_date,level_1,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-09-12,328,CA_250186,47,0.13,0.14,0.74,0.13,0.25,ETof
2024-09-12,329,CA_250200,61,0.47,0.3,0.12,-0.47,-0.82,ETof
2024-09-12,330,CA_250208,47,0.17,0.17,0.72,-0.17,-0.69,ETof
2024-09-12,331,CA_250211,61,0.09,0.05,0.5,-0.09,0.98,ETof
2024-09-12,332,CA_250212,69,0.24,0.16,-0.64,-0.24,-1.0,ETof
2024-09-12,333,CA_250221,47,0.26,0.26,-0.61,-0.26,-1.0,ETof
2024-09-12,334,CA_250290,69,0.05,0.03,-0.8,0.05,0.94,ETof
2024-09-12,335,CA_250295,69,0.09,0.08,0.63,-0.09,0.95,ETof
2024-09-12,336,CA_250318,47,0.7,0.7,0.65,-0.7,-1.0,ETof
2024-09-12,337,CA_250324,47,0.37,0.38,0.49,-0.37,0.56,ETof
2024-09-12,338,CA_250328,47,0.35,0.36,0.7,-0.35,0.13,ETof
2024-09-12,339,CA_250355,47,0.12,0.12,0.7,-0.12,0.74,ETof
2024-09-12,340,CA_250356,61,0.03,0.02,0.78,-0.03,0.94,ETof
2024-09-12,341,CA_250364,69,0.05,0.04,-0.79,0.01,0.98,ETof
2024-09-12,342,CA_250373,69,0.14,0.12,-0.42,-0.14,0.72,ETof
2024-09-12,343,CA_250388,47,0.24,0.15,0.56,-0.24,0.97,ETof
2024-09-12,344,CA_250406,61,0.61,0.4,-0.53,-0.51,-0.34,ETof
2024-09-12,345,CA_250435,69,0.37,0.22,0.8,0.37,-0.03,ETof
2024-09-12,346,CA_250438,69,0.7,0.44,0.68,0.7,-1.0,ETof
2024-09-12,347,CA_250500,69,0.45,0.37,0.48,-0.45,-1.0,ETof
2024-09-12,348,CA_250502,47,0.85,0.56,0.76,0.85,-1.0,ETof
2024-09-12,349,CA_250522,69,0.5,0.36,-0.78,-0.43,-0.43,ETof
2024-09-12,350,CA_250527,47,0.11,0.11,0.72,0.09,0.24,ETof
2024-09-12,351,CA_250543,47,0.35,0.35,-0.59,-0.32,0.09,ETof
2024-09-12,352,CA_250568,69,0.65,0.31,-0.71,0.65,0.16,ETof
2024-09-12,353,CA_250576,69,0.35,0.25,-0.51,-0.3,0.19,ETof
2024-09-12,354,CA_250606,47,0.14,0.14,0.83,-0.14,0.9,ETof
2024-09-12,355,CA_250608,69,0.16,0.12,0.85,0.16,0.78,ETof
2024-09-12,356,CA_250617,69,0.47,0.27,-0.56,0.47,0.16,ETof
2024-09-12,357,CA_250625,61,0.4,0.21,0.06,-0.4,-0.23,ETof
2024-09-12,358,CA_250626,69,0.46,0.18,-0.69,-0.45,0.4,ETof
2024-09-12,359,CA_250660,69,0.91,0.56,-0.67,-0.91,-1.0,ETof
2024-09-12,360,CA_250673,47,0.27,0.12,-0.7,0.27,0.99,ETof
2024-09-12,361,CA_250696,47,0.82,0.61,-0.56,0.82,-1.0,ETof
2024-09-12,362,CA_250757,47,0.52,0.47,-0.83,-0.52,-1.0,ETof
2024-09-12,363,CA_250774,47,0.19,0.15,-0.81,-0.01,-0.2,ETof
2024-09-12,364,CA_250791,69,0.34,0.27,-0.68,-0.34,-0.58,ETof
2024-09-12,365,CA_250803,47,0.61,0.41,-0.77,0.61,-1.0,ETof
2024-09-12,366,CA_250863,47,0.07,0.08,-0.58,0.07,0.9,ETof
2024-09-12,367,CA_250898,47,0.49,0.34,-0.86,0.49,-1.0,ETof
2024-09-12,368,CA_250911,69,0.13,0.1,0.71,0.13,0.53,ETof
2024-09-12,369,CA_250917,61,0.28,0.13,0.6,0.28,0.7,ETof
2024-09-12,370,CA_250919,47,0.08,0.08,-0.74,0.07,0.8,ETof
2024-09-12,371,CA_250938,47,0.06,0.04,0.69,0.06,0.99,ETof
2024-09-12,372,CA_250979,61,0.44,0.41,0.64,-0.44,-0.33,ETof
2024-09-12,373,CA_250998,61,0.5,0.19,-0.88,0.5,-1.0,ETof
2024-09-12,374,CA_251003,47,0.89,0.43,-0.87,-0.89,-1.0,ETof
2024-09-12,375,CA_251020,61,0.98,0.27,,0.98,-1.0,ETof
2024-09-12,376,CA_251037,69,0.47,0.22,-0.39,0.47,-1.0,ETof
2024-09-12,377,CA_251043,69,0.23,0.13,-0.54,0.23,0.56,ETof
2024-09-12,378,CA_251053,61,0.26,0.07,-0.66,0.26,-1.0,ETof
2024-09-12,379,CA_251078,61,0.32,0.2,0.86,-0.28,0.68,ETof
2024-09-12,380,CA_251092,47,0.68,0.5,0.71,0.68,-1.0,ETof
2024-09-12,381,CA_251118,47,0.35,0.26,-0.08,-0.32,0.29,ETof
2024-09-12,382,CA_251129,47,0.35,0.25,-0.79,0.35,0.57,ETof
2024-09-12,383,CA_251134,47,0.14,0.12,0.74,0.14,0.75,ETof
2024-09-12,384,CA_251179,47,0.54,0.41,0.71,0.54,-1.0,ETof
2024-09-12,385,CA_251191,47,0.04,0.07,0.55,0.02,0.96,ETof
2024-09-12,386,CA_251195,61,0.32,0.24,-0.66,-0.22,0.52,ETof
2024-09-12,387,CA_251304,47,1.52,0.56,-0.24,1.52,0.21,ETof
2024-09-12,388,CA_251336,47,0.07,0.08,0.77,-0.04,0.96,ETof
2024-09-12,389,CA_251339,47,1.04,0.44,0.77,1.04,-1.0,ETof
2024-09-12,390,CA_251340,61,0.13,0.04,-0.56,-0.13,-1.0,ETof
2024-09-12,391,CA_251382,47,0.41,0.31,0.61,0.41,-0.17,ETof
2024-09-12,392,CA_251384,47,0.26,0.22,-0.72,-0.26,-1.0,ETof
2024-09-12,393,CA_251400,47,0.16,0.15,0.67,-0.14,-1.0,ETof
2024-09-12,394,CA_251411,47,0.69,0.54,0.57,-0.69,-1.0,ETof
2024-09-12,395,CA_251415,61,0.33,0.3,0.72,-0.33,-1.0,ETof
2024-09-12,396,CA_251450,47,1.53,0.8,0.7,1.53,-1.0,ETof
2024-09-12,397,CA_251476,47,0.54,0.54,0.4,-0.54,-1.0,ETof
2024-09-12,398,CA_251480,47,0.27,0.26,-0.61,-0.27,-1.0,ETof
2024-09-12,399,CA_251481,47,0.03,0.04,0.72,-0.03,0.99,ETof
2024-09-12,400,CA_251524,47,0.05,0.06,-0.23,-0.02,0.77,ETof
2024-09-12,401,CA_251529,47,0.27,0.19,-0.48,0.27,-1.0,ETof
2024-09-12,402,CA_251576,47,0.7,0.48,-0.72,0.7,-1.0,ETof
2024-09-12,403,CA_251578,47,0.02,0.03,0.82,-0.02,0.99,ETof
2024-09-12,404,CA_251610,47,0.24,0.21,0.7,0.24,-1.0,ETof
2024-09-12,405,CA_251678,47,0.09,0.11,0.75,-0.09,0.95,ETof
2024-09-12,406,CA_251688,47,0.69,0.66,-0.8,-0.69,-1.0,ETof
2024-09-12,407,CA_251701,47,0.62,0.54,-0.81,-0.62,-1.0,ETof
2024-09-12,408,CA_251743,47,2.31,1.05,-0.67,2.31,-1.0,ETof
2024-09-12,409,CA_251752,47,0.41,0.39,0.51,-0.41,-1.0,ETof
2024-09-12,410,CA_251802,47,0.35,0.35,0.65,-0.35,-0.67,ETof
2024-09-12,411,CA_251803,47,0.29,0.25,-0.72,-0.24,-1.0,ETof
2024-09-12,412,CA_251806,47,0.33,0.11,-0.67,0.33,0.99,ETof
2024-09-12,413,CA_251814,61,0.99,0.36,,-0.99,-1.0,ETof
2024-09-12,414,CA_251816,47,0.16,0.11,0.75,-0.16,0.86,ETof
2024-09-12,415,CA_251820,47,0.36,0.37,-0.74,-0.36,-0.19,ETof
2024-09-12,416,CA_251827,47,0.2,0.21,-0.45,0.2,0.54,ETof
2024-09-12,417,CA_251864,47,0.66,0.68,-0.61,-0.66,-0.44,ETof
2024-09-12,418,CA_251888,47,0.26,0.24,-0.78,-0.26,0.08,ETof
2024-09-12,419,CA_251912,47,0.08,0.08,0.71,-0.08,0.88,ETof
2024-09-12,420,CA_251920,69,0.22,0.17,-0.68,-0.22,-1.0,ETof
2024-09-12,421,CA_251928,47,1.43,0.85,0.58,1.43,-1.0,ETof
2024-09-12,422,CA_251969,69,0.05,0.07,0.57,0.01,0.98,ETof
2024-09-12,423,CA_251982,69,0.16,0.16,-0.41,-0.05,0.92,ETof
2024-09-12,424,CA_251986,47,0.36,0.3,0.55,0.36,-1.0,ETof
2024-09-12,425,CA_251995,69,0.61,0.36,0.59,0.61,-1.0,ETof
2024-09-12,426,CA_252007,47,0.48,0.48,0.46,-0.48,0.07,ETof
2024-09-12,427,CA_252027,69,0.14,0.13,-0.03,-0.08,0.91,ETof
2024-09-12,428,CA_252031,47,0.36,0.31,0.8,-0.36,-1.0,ETof
2024-09-12,429,CA_252046,47,0.3,0.19,-0.64,0.3,0.89,ETof
2024-09-12,430,CA_252089,69,0.09,0.06,0.67,-0.08,0.96,ETof
2024-09-12,431,CA_252118,47,3.32,1.19,-0.05,3.32,-1.0,ETof
2024-09-12,432,CA_252183,47,0.04,0.04,0.74,-0.01,0.87,ETof
2024-09-12,433,CA_252196,47,0.4,0.42,0.65,-0.4,-1.0,ETof
2024-09-12,434,CA_252203,47,0.51,0.41,0.6,0.51,-0.18,ETof
2024-09-12,435,CA_252230,47,0.56,0.4,-0.7,-0.44,-1.0,ETof
2024-09-12,436,CA_252232,47,0.34,0.23,0.65,0.34,0.52,ETof
2024-09-12,437,CA_252254,47,0.17,0.12,0.74,-0.16,0.85,ETof
2024-09-12,438,CA_252296,47,0.61,0.47,0.07,-0.59,-0.26,ETof
2024-09-12,439,CA_252301,47,0.2,0.21,0.75,-0.2,0.41,ETof
2024-09-12,440,CA_252322,47,0.57,0.58,-0.73,-0.51,-1.0,ETof
2024-09-12,441,CA_252334,47,0.08,0.08,0.78,0.08,0.93,ETof
2024-09-12,442,CA_252359,47,0.02,0.03,,-0.02,0.99,ETof
2024-09-12,443,CA_252374,47,0.07,0.07,0.5,0.07,0.96,ETof
2024-09-12,444,CA_252397,47,0.15,0.14,0.73,-0.15,0.82,ETof
2024-09-12,445,CA_252400,47,0.26,0.25,0.88,-0.26,-1.0,ETof
2024-09-12,446,CA_252417,47,0.25,0.15,-0.68,-0.25,0.94,ETof
2024-09-12,447,CA_252439,47,0.02,0.02,-0.68,0.01,0.99,ETof
2024-09-12,448,CA_252444,47,0.18,0.12,0.34,0.18,0.88,ETof
2024-09-12,449,CA_252462,69,0.22,0.17,-0.63,-0.22,-1.0,ETof
2024-09-12,450,CA_252463,69,0.12,0.09,-0.8,0.12,-1.0,ETof
2024-09-12,451,CA_252479,47,0.08,0.09,0.69,-0.08,0.97,ETof
2024-09-12,452,CA_252486,47,0.35,0.31,-0.58,0.35,-1.0,ETof
2024-09-12,453,CA_252530,47,0.23,0.12,0.55,-0.23,0.68,ETof
2024-09-12,454,CA_252534,47,1.89,1.03,0.68,1.89,-1.0,ETof
2024-09-12,455,CA_252538,47,0.33,0.16,0.77,0.33,0.84,ETof
2024-09-12,456,CA_252549,47,0.03,0.04,-0.67,0.03,0.99,ETof
2024-09-12,457,CA_252567,47,0.17,0.09,-0.49,-0.17,0.8,ETof
2024-09-12,458,CA_252577,47,0.3,0.27,-0.74,-0.3,-0.3,ETof
2024-09-12,459,CA_252618,47,0.17,0.21,-0.48,-0.17,0.73,ETof
2024-09-12,460,CA_252621,47,0.22,0.2,0.69,-0.16,0.19,ETof
2024-09-12,461,CA_252626,47,0.21,0.18,0.52,0.0,0.46,ETof
2024-09-12,462,CA_252645,47,0.56,0.52,0.6,-0.56,-1.0,ETof
2024-09-12,463,CA_252652,47,0.49,0.51,0.32,-0.49,-0.07,ETof
2024-09-12,464,CA_252657,47,0.13,0.13,-0.74,0.13,0.7,ETof
2024-09-12,465,CA_252701,47,0.9,0.65,0.8,0.9,-1.0,ETof
2024-09-12,466,CA_252702,122,0.99,0.47,,0.99,0.57,ETof
2024-09-12,467,CA_252711,69,0.16,0.19,-0.18,0.05,0.83,ETof
2024-09-12,468,CA_252716,47,2.42,1.0,0.63,2.42,-1.0,ETof
2024-09-12,469,CA_252720,47,0.31,0.18,0.47,-0.21,0.43,ETof
2024-09-12,470,CA_252751,47,0.22,0.22,0.75,-0.22,0.6,ETof
2024-09-12,471,CA_252753,47,0.66,0.65,0.69,-0.66,-1.0,ETof
2024-09-12,472,CA_252754,47,0.7,0.48,0.63,0.7,-1.0,ETof
2024-09-12,473,CA_252774,47,1.46,0.73,0.89,1.46,0.29,ETof
2024-09-12,474,CA_252809,47,0.45,0.39,0.48,0.45,-1.0,ETof
2024-09-12,475,CA_252828,69,0.04,0.03,0.76,0.04,0.9,ETof
2024-09-12,476,CA_252861,47,0.17,0.1,0.65,-0.17,0.79,ETof
2024-09-12,477,CA_252874,47,0.2,0.22,0.59,-0.2,0.1,ETof
2024-09-12,478,CA_252887,47,1.98,0.78,0.56,1.98,0.31,ETof
2024-09-12,479,CA_252904,47,0.69,0.42,-0.42,0.69,-1.0,ETof
2024-09-12,480,CA_252913,47,0.16,0.12,0.71,0.16,-1.0,ETof
2024-09-12,481,CA_252919,61,0.46,0.19,0.69,0.46,-0.14,ETof
2024-09-12,482,CA_252928,61,0.24,0.1,0.6,0.24,0.56,ETof
2024-09-12,483,CA_252935,61,0.72,0.24,-0.68,-0.72,-1.0,ETof
2024-09-12,484,CA_252973,47,0.19,0.19,0.89,-0.19,0.78,ETof
2024-09-12,485,CA_253002,47,0.19,0.15,0.0,0.19,0.21,ETof
2024-09-12,486,CA_253025,47,0.2,0.21,,0.2,-0.42,ETof
2024-09-12,487,CA_253047,61,0.43,0.33,-0.0,-0.43,-0.68,ETof
2024-09-12,488,CA_253072,47,0.95,0.69,0.58,0.95,-1.0,ETof
2024-09-12,489,CA_253080,47,0.41,0.29,0.43,-0.34,-0.1,ETof
2024-09-12,490,CA_253113,47,0.32,0.28,0.0,0.32,-1.0,ETof
2024-09-12,491,CA_253132,47,0.08,0.08,0.71,-0.04,0.93,ETof
2024-09-12,492,CA_253184,61,0.35,0.28,,-0.35,0.35,ETof
2024-09-12,493,CA_253185,61,0.34,0.3,,-0.34,0.17,ETof
2024-09-12,494,CA_253223,47,0.26,0.23,,-0.26,-1.0,ETof
2024-09-12,495,CA_253254,47,0.18,0.21,-0.62,0.05,0.3,ETof
2024-09-12,496,CA_253275,47,0.1,0.1,-0.75,-0.1,0.84,ETof
2024-09-12,497,CA_253284,61,0.08,0.07,,-0.08,0.92,ETof
2024-09-12,498,CA_253303,61,0.62,0.26,-0.0,0.62,0.8,ETof
2024-09-12,499,CA_253321,61,0.62,0.34,,0.62,-0.5,ETof
2024-09-12,500,CA_253339,47,0.1,0.07,,-0.1,-0.86,ETof
2024-09-12,501,CA_253386,47,0.16,0.18,,-0.16,0.57,ETof
2024-09-12,502,CA_253399,47,0.2,0.21,0.72,-0.2,0.56,ETof
2024-09-12,503,CA_253402,47,0.46,0.39,,0.46,-0.76,ETof
2024-09-12,504,CA_253417,47,1.01,0.74,,1.01,-1.0,ETof
2024-09-12,505,CA_253433,61,0.14,0.07,,0.14,0.93,ETof
2024-09-12,506,CA_253441,47,1.74,0.96,,1.74,-0.7,ETof
2024-09-12,507,CA_253496,47,0.2,0.23,0.8,-0.19,0.78,ETof
2024-09-12,508,CA_253515,47,1.9,1.01,,1.9,-1.0,ETof
2024-09-12,509,CA_253537,47,0.44,0.34,-0.07,0.44,0.44,ETof
2024-09-12,510,CA_253541,47,0.2,0.16,0.71,-0.11,-0.06,ETof
2024-09-12,511,CA_253544,47,0.17,0.18,,-0.17,0.8,ETof
2024-09-12,512,CA_253554,47,0.16,0.11,0.0,-0.16,-1.0,ETof
2024-09-12,513,CA_253559,61,0.11,0.11,,-0.11,-1.0,ETof
2024-09-12,514,CA_253578,47,0.45,0.39,0.71,-0.45,-1.0,ETof
2024-09-12,515,CA_253591,47,0.36,0.26,-0.57,-0.24,0.26,ETof
2024-09-12,516,CA_253596,47,0.68,0.5,,-0.68,-1.0,ETof
2024-09-12,517,CA_253611,47,0.52,0.55,0.0,-0.52,-1.0,ETof
2024-09-12,518,CA_253621,47,0.26,0.23,,-0.26,-1.0,ETof
2024-09-12,519,CA_253625,47,0.37,0.37,,-0.37,-0.6,ETof
2024-09-12,520,CA_253638,47,0.14,0.14,,0.14,0.61,ETof
2024-09-12,521,CA_253662,47,2.21,1.03,,2.21,-1.0,ETof
2024-09-12,522,CA_253663,47,0.53,0.42,0.4,-0.53,-1.0,ETof
2024-09-12,523,CA_253711,47,0.03,0.03,,0.0,0.98,ETof
2024-09-12,524,CA_253715,47,0.01,0.01,-0.0,-0.01,1.0,ETof
2024-09-12,525,CA_253717,47,1.08,0.8,,1.08,-1.0,ETof
2024-09-12,526,CA_253734,47,0.13,0.12,0.0,0.02,0.9,ETof
2024-09-12,527,CA_253756,47,0.05,0.05,,0.05,0.91,ETof
2024-09-12,528,CA_253764,47,0.74,0.52,-0.68,-0.72,-1.0,ETof
2024-09-12,529,CA_253781,47,0.07,0.06,,-0.07,0.32,ETof
2024-09-12,530,CA_253799,47,0.06,0.04,,-0.01,0.93,ETof
2024-09-12,531,CA_253839,47,0.38,0.3,0.0,-0.38,-1.0,ETof
2024-09-12,532,CA_253853,47,0.36,0.28,,-0.36,0.01,ETof
2024-09-12,533,CA_253873,47,0.29,0.33,0.0,-0.29,-0.16,ETof
2024-09-12,534,CA_253884,47,0.1,0.2,-0.48,0.1,0.34,ETof
2024-09-12,535,CA_253894,47,0.9,0.64,,0.9,-0.64,ETof
2024-09-12,536,CA_254100,47,0.55,0.41,,0.55,-0.59,ETof
2024-09-12,537,CA_254124,69,0.29,0.21,-0.0,0.29,-1.0,ETof
2024-09-12,538,CA_254144,47,0.11,0.11,,-0.11,0.61,ETof
2024-09-12,539,CA_254149,47,0.15,0.13,,-0.15,-0.18,ETof
2024-09-12,540,CA_254152,47,0.06,0.06,,0.03,0.91,ETof
2024-09-12,541,CA_254227,47,0.03,0.03,0.0,-0.02,0.94,ETof
2024-09-12,542,CA_254268,47,2.03,0.84,,2.03,0.39,ETof
2024-09-12,543,CA_254271,47,0.26,0.25,0.75,-0.26,-0.58,ETof
2024-09-12,544,CA_254272,47,0.53,0.44,-0.69,0.53,-1.0,ETof
2024-09-12,545,CA_254279,47,0.25,0.23,,-0.25,0.35,ETof
2024-09-12,546,CA_254360,47,0.11,0.11,0.76,0.11,0.6,ETof
2024-09-12,547,CA_254370,47,0.26,0.19,,0.26,-1.0,ETof
2024-09-12,548,CA_254377,47,0.57,0.44,-0.61,0.57,0.5,ETof
2024-09-12,549,CA_254422,47,0.1,0.1,,-0.1,0.96,ETof
2024-09-12,550,CA_254432,47,0.19,0.2,0.65,-0.19,-1.0,ETof
2024-09-12,551,CA_254458,47,0.56,0.4,-0.65,-0.41,-1.0,ETof
2024-09-12,552,CA_254498,47,1.27,0.54,,1.27,0.54,ETof
2024-09-12,553,CA_254510,47,0.09,0.09,,-0.09,0.89,ETof
2024-09-12,554,CA_254515,61,0.02,0.03,0.0,-0.01,0.99,ETof
2024-09-12,555,CA_254518,47,0.54,0.38,-0.0,-0.54,-1.0,ETof
2024-09-12,556,CA_254519,47,0.25,0.2,,-0.25,-1.0,ETof
2024-09-12,557,CA_254527,47,0.32,0.34,-0.14,-0.32,0.37,ETof
2024-09-12,558,CA_254551,47,0.14,0.11,,-0.14,-1.0,ETof
2024-09-12,559,CA_254559,47,0.06,0.06,,0.06,0.9,ETof
2024-09-12,560,CA_254587,47,0.03,0.04,,0.01,0.97,ETof
2024-09-12,561,CA_254636,61,0.33,0.38,-0.54,-0.33,0.52,ETof
2024-09-12,562,CA_254644,47,0.73,0.7,-0.78,-0.73,-0.48,ETof
2024-09-12,563,CA_254693,47,0.38,0.41,,-0.38,-1.0,ETof
2024-09-12,564,CA_254714,47,0.03,0.04,,0.03,0.83,ETof
2024-09-12,565,CA_254743,47,0.7,0.42,-0.0,-0.7,-1.0,ETof
2024-09-12,566,CA_254750,47,1.09,0.84,,1.09,-1.0,ETof
2024-09-12,567,CA_254806,47,0.2,0.18,,0.2,-1.0,ETof
2024-09-12,568,CA_254812,47,0.01,0.02,0.0,0.01,1.0,ETof
2024-09-12,569,CA_254821,61,0.81,0.62,-0.8,-0.81,-0.65,ETof
2024-09-12,570,CA_254824,47,0.29,0.28,-0.0,-0.29,-1.0,ETof
2024-09-12,571,CA_254835,47,0.24,0.28,-0.65,0.24,-0.81,ETof
2024-09-12,572,CA_254902,47,0.52,0.52,,-0.52,-0.54,ETof
2024-09-12,573,CA_254906,47,0.52,0.46,-0.69,-0.52,-0.71,ETof
2024-09-12,574,CA_254907,47,0.28,0.3,,-0.28,-0.37,ETof
2024-09-12,575,CA_254945,47,1.84,1.08,,1.84,-1.0,ETof
2024-09-12,576,CA_254976,47,1.32,0.6,-0.0,1.32,-1.0,ETof
2024-09-12,577,CA_255008,47,0.14,0.12,,-0.14,-0.04,ETof
2024-09-12,578,CA_255026,47,0.08,0.08,,0.08,0.82,ETof
2024-09-12,579,CA_255027,47,0.06,0.06,,0.06,0.98,ETof
2024-09-12,580,CA_255029,47,0.14,0.14,0.71,-0.08,0.84,ETof
2024-09-12,581,CA_255030,61,0.04,0.04,-0.0,-0.04,0.99,ETof
2024-09-12,582,CA_255093,61,0.03,0.03,,0.03,0.96,ETof
2024-09-12,583,CA_255140,47,0.17,0.17,-0.66,-0.11,0.74,ETof
2024-09-12,584,CA_255156,47,0.18,0.2,,-0.18,0.67,ETof
2024-09-12,585,CA_255193,47,0.04,0.03,,0.04,0.95,ETof
2024-09-12,586,CA_255232,61,0.03,0.04,-0.0,-0.02,0.99,ETof
2024-09-12,587,CA_255250,47,0.43,0.31,,0.43,-1.0,ETof
2024-09-12,588,CA_255269,47,0.02,0.03,,-0.01,0.93,ETof
2024-09-12,589,CA_255306,47,0.11,0.08,,-0.11,0.59,ETof
2024-09-12,590,CA_255318,47,0.44,0.37,-0.67,-0.29,-0.03,ETof
2024-09-12,591,CA_255325,47,0.03,0.03,,-0.03,0.93,ETof
2024-09-12,592,CA_255330,47,0.63,0.52,0.72,0.63,-1.0,ETof
2024-09-12,593,CA_255334,47,1.43,0.77,,1.43,-0.7,ETof
2024-09-12,594,CA_255431,47,0.49,0.36,,0.49,-0.15,ETof
2024-09-12,595,CA_255440,61,0.03,0.02,,0.03,0.96,ETof
2024-09-12,596,CA_255441,47,0.16,0.12,,-0.16,0.02,ETof
2024-09-12,597,CA_255460,47,0.19,0.15,-0.0,0.19,0.51,ETof
2024-09-12,598,CA_255462,47,0.92,0.57,,0.92,-1.0,ETof
2024-09-12,599,CA_255465,47,3.22,1.45,-0.0,3.22,-1.0,ETof
2024-09-12,600,CA_255483,47,0.74,0.53,0.52,-0.74,-1.0,ETof
2024-09-12,601,CA_255489,47,0.72,0.69,,-0.72,-1.0,ETof
2024-09-12,602,CA_255542,47,0.1,0.09,,-0.1,0.95,ETof
2024-09-12,603,CA_255586,47,0.52,0.44,-0.19,0.52,-1.0,ETof
2024-09-12,604,CA_255591,47,0.07,0.09,,-0.07,-1.0,ETof
2024-09-12,605,CA_255613,47,0.11,0.14,0.7,0.1,-0.15,ETof
2024-09-12,606,CA_255614,47,0.22,0.18,,-0.22,0.64,ETof
2024-09-12,607,CA_255637,47,0.38,0.3,,-0.38,-0.75,ETof
2024-09-12,608,CA_255679,47,0.1,0.08,,0.1,-1.0,ETof
2024-09-12,609,CA_255711,47,0.7,0.64,0.27,-0.7,-1.0,ETof
2024-09-12,610,CA_255715,47,0.11,0.12,-0.65,-0.01,0.41,ETof
2024-09-12,611,CA_255803,47,0.25,0.21,0.53,0.24,-0.66,ETof
2024-09-12,612,CA_255809,47,0.27,0.17,-0.0,0.27,0.29,ETof
2024-09-12,613,CA_255822,47,0.44,0.47,,-0.44,-0.13,ETof
2024-09-12,614,CA_255846,47,0.3,0.28,,-0.3,-1.0,ETof
2024-09-12,615,CA_255854,47,0.02,0.02,,0.02,-1.0,ETof
2024-09-12,616,CA_255872,47,0.49,0.37,,0.49,-0.66,ETof
2024-09-12,617,CA_255878,47,1.85,0.71,,1.85,0.67,ETof
2024-09-12,618,CA_255892,47,1.02,0.37,,1.02,0.85,ETof
2024-09-12,619,CA_255905,47,0.25,0.27,,-0.25,0.32,ETof
2024-09-12,620,CA_255916,47,0.36,0.16,-0.0,0.36,0.32,ETof
2024-09-12,621,CA_255947,47,0.05,0.05,,-0.05,0.97,ETof
2024-09-12,622,CA_255974,47,0.08,0.06,,0.08,0.31,ETof
2024-09-12,623,CA_255975,47,0.42,0.35,0.0,0.42,0.06,ETof
2024-09-12,624,CA_255991,47,0.56,0.46,-0.88,-0.56,-1.0,ETof
2024-09-12,625,CA_256027,37,0.23,0.24,-0.0,-0.23,0.6,ETof
2024-09-12,626,CA_256030,122,0.12,0.1,-0.0,0.12,0.69,ETof
2024-09-12,627,CA_256046,47,0.32,0.22,,0.32,-1.0,ETof
2024-09-12,628,CA_256050,47,0.16,0.14,,-0.16,-1.0,ETof
2024-09-12,629,CA_256053,47,0.15,0.13,0.0,-0.15,-0.66,ETof
2024-09-12,630,CA_256064,47,0.4,0.38,,-0.4,-1.0,ETof
2024-09-12,631,CA_256071,47,0.04,0.03,,0.01,0.78,ETof
2024-09-12,632,CA_256082,61,1.47,0.59,,1.47,0.38,ETof
2024-09-12,633,CA_256089,47,0.45,0.44,,-0.45,-0.34,ETof
2024-09-12,634,CA_256093,47,0.06,0.07,0.0,-0.06,0.95,ETof
2024-09-12,635,CA_256100,47,0.37,0.25,,-0.37,-0.45,ETof
2024-09-12,636,CA_256102,47,0.06,0.06,,-0.06,0.97,ETof
2024-09-12,637,CA_256144,47,0.13,0.13,0.0,0.13,-0.54,ETof
2024-09-12,638,CA_256148,47,1.52,0.87,,1.52,-1.0,ETof
2024-09-12,639,CA_256150,47,0.31,0.18,,0.31,0.79,ETof
2024-09-12,640,CA_256155,47,0.16,0.16,,-0.16,-1.0,ETof
2024-09-12,641,CA_256172,47,0.95,0.72,,0.95,-1.0,ETof
2024-09-12,642,CA_256198,47,0.41,0.42,,-0.41,-0.39,ETof
2024-09-12,643,CA_256202,47,0.26,0.26,0.63,-0.23,0.57,ETof
2024-09-12,644,CA_256212,47,0.48,0.35,,0.48,-0.78,ETof
2024-09-12,645,CA_256219,47,0.32,0.26,,0.32,-1.0,ETof
2024-09-12,646,CA_256246,47,0.03,0.04,0.59,0.03,0.99,ETof
2024-09-12,647,CA_256259,47,0.71,0.79,-0.85,-0.71,-1.0,ETof
2024-09-12,648,CA_256271,47,0.28,0.21,0.88,-0.2,-0.11,ETof
2024-09-12,649,CA_256317,47,0.13,0.1,,-0.13,0.68,ETof
2024-09-12,650,CA_256318,47,0.07,0.09,,0.06,0.9,ETof
2024-09-12,651,CA_256328,47,0.05,0.05,,-0.05,0.95,ETof
2024-09-12,652,CA_256346,47,0.33,0.29,,0.33,-1.0,ETof
2024-09-12,653,CA_256367,47,0.24,0.24,0.38,-0.24,-0.8,ETof
2024-09-12,654,CA_256369,47,0.34,0.37,0.38,-0.34,0.5,ETof
2024-09-12,655,CA_256383,47,0.28,0.24,,-0.24,0.25,ETof
2024-09-12,656,CA_256391,47,0.12,0.12,-0.2,-0.12,0.58,ETof
2024-09-12,657,CA_256395,47,0.17,0.16,-0.06,-0.17,0.76,ETof
2024-09-12,658,CA_256421,47,0.08,0.07,,0.08,0.99,ETof
2024-09-12,659,CA_256432,47,0.13,0.07,,0.13,0.99,ETof
2024-09-12,660,CA_256444,47,0.05,0.06,,-0.05,0.89,ETof
2024-09-12,661,CA_256500,47,0.09,0.09,,-0.09,0.77,ETof
2024-09-12,662,CA_256509,47,0.29,0.3,-0.63,-0.28,0.05,ETof
2024-09-12,663,CA_256514,47,0.46,0.33,,0.46,-1.0,ETof
2024-09-12,664,CA_256549,47,0.45,0.5,-0.66,-0.45,-1.0,ETof
