forecasting_date,match_window,match_variable,level_3,field_id,crop,mae,rmse,corr,bias,skill_score,variable
2024-07-15,180,None,119,CA_307376,204,0.41,0.73,-0.18,-0.23,0.54,ET
2024-07-15,180,None,120,CA_307472,204,0.18,0.36,0.47,-0.15,0.93,ET
2024-07-15,180,None,121,CA_307774,204,0.23,0.4,0.64,-0.23,-1.0,ET
2024-07-15,180,None,122,CA_32080,75,1.02,1.51,-0.68,-1.02,-1.0,ET
2024-07-15,180,None,123,CA_32260,61,0.45,0.75,0.47,-0.45,0.24,ET
2024-07-15,180,None,124,CA_32418,47,0.07,0.13,0.55,0.01,0.98,ET
2024-07-15,180,None,125,CA_32637,47,0.22,0.49,-0.69,-0.15,-0.26,ET
2024-07-15,180,None,126,CA_32667,61,0.19,0.39,0.36,-0.19,-0.28,ET
2024-07-15,180,None,127,CA_35772,36,0.07,0.15,0.75,0.01,0.96,ET
2024-07-15,180,None,128,CA_36095,61,0.36,0.66,0.92,0.36,-1.0,ET
2024-07-15,180,None,129,CA_36121,47,0.06,0.13,0.82,0.02,0.97,ET
2024-07-15,180,None,130,CA_36281,61,0.19,0.35,0.66,-0.19,0.89,ET
2024-07-15,180,None,131,CA_36850,61,0.7,1.19,0.61,-0.7,-1.0,ET
2024-07-15,180,None,132,CA_36898,37,0.28,0.55,-0.88,-0.2,0.13,ET
2024-07-15,180,None,133,CA_36982,241,0.24,0.5,0.22,-0.24,0.44,ET
2024-07-15,180,None,134,CA_37400,61,0.37,0.63,0.67,-0.37,0.8,ET
2024-07-15,180,None,135,CA_37674,47,0.56,0.91,0.72,0.56,0.31,ET
2024-07-15,180,None,136,CA_37683,61,0.89,1.25,0.35,-0.89,0.03,ET
2024-07-15,180,None,137,CA_37890,241,0.03,0.08,0.6,0.02,0.98,ET
2024-07-15,180,None,138,CA_38650,47,2.42,3.32,-0.88,2.42,-0.32,ET
2024-07-15,180,None,139,CA_38734,204,0.65,1.04,0.92,0.65,0.55,ET
2024-07-15,180,None,140,CA_38912,69,0.04,0.09,0.03,-0.02,0.99,ET
2024-07-15,180,None,141,CA_39031,69,0.31,0.45,0.42,-0.31,0.92,ET
2024-07-15,180,None,142,CA_39032,69,0.12,0.21,0.8,-0.12,0.88,ET
2024-07-15,180,None,143,CA_39770,69,0.5,0.88,0.65,0.5,-0.79,ET
2024-07-15,180,None,144,CA_40009,69,0.14,0.28,-0.78,-0.07,0.8,ET
2024-07-15,180,None,145,CA_41244,69,0.24,0.5,-0.08,-0.2,0.64,ET
2024-07-15,180,None,146,CA_41458,69,0.1,0.28,-0.97,0.07,0.81,ET
2024-07-15,180,None,147,CA_41682,69,0.1,0.14,-0.19,-0.1,-1.0,ET
2024-07-15,180,None,148,CA_42021,69,0.21,0.39,0.69,-0.19,0.82,ET
2024-07-15,180,None,149,CA_42143,69,0.39,0.67,0.43,-0.39,0.42,ET
2024-07-15,180,ndvi,0,CA_298397,75,0.01,0.01,0.95,-0.01,0.99,ETof
2024-07-15,180,ndvi,1,CA_299395,75,0.2,0.19,0.87,-0.2,0.76,ETof
2024-07-15,180,ndvi,2,CA_299467,75,0.33,0.3,-1.0,-0.33,-1.0,ETof
2024-07-15,180,ndvi,3,CA_300271,75,0.05,0.04,0.56,-0.01,0.56,ETof
2024-07-15,180,ndvi,4,CA_300581,75,0.2,0.18,-0.94,-0.2,0.63,ETof
2024-07-15,180,ndvi,5,CA_300893,75,0.01,0.02,-0.0,0.01,0.98,ETof
2024-07-15,180,ndvi,6,CA_301734,75,0.13,0.12,-0.57,-0.13,-1.0,ETof
2024-07-15,180,ndvi,7,CA_301986,75,0.18,0.13,0.95,0.18,-1.0,ETof
2024-07-15,180,ndvi,8,CA_302388,75,0.29,0.18,-0.96,0.29,0.19,ETof
2024-07-15,180,ndvi,9,CA_302578,75,0.06,0.06,-0.99,-0.06,-0.02,ETof
2024-07-15,180,ndvi,10,CA_302669,72,0.07,0.05,0.73,0.07,0.63,ETof
2024-07-15,180,ndvi,11,CA_303433,72,0.05,0.04,1.0,0.05,0.99,ETof
2024-07-15,180,ndvi,12,CA_303972,47,0.03,0.03,0.0,0.03,-0.25,ETof
2024-07-15,180,ndvi,13,CA_304258,72,0.04,0.04,-0.96,-0.04,-1.0,ETof
2024-07-15,180,ndvi,14,CA_304688,72,0.03,0.03,-0.98,0.03,0.77,ETof
2024-07-15,180,ndvi,15,CA_305684,204,0.08,0.07,0.94,-0.08,0.76,ETof
2024-07-15,180,ndvi,16,CA_306027,204,0.12,0.1,-0.11,-0.12,0.6,ETof
2024-07-15,180,ndvi,17,CA_306521,204,0.18,0.17,0.64,-0.18,0.84,ETof
2024-07-15,180,ndvi,18,CA_307370,204,0.07,0.08,0.03,0.07,-1.0,ETof
2024-07-15,180,ndvi,19,CA_307376,204,0.37,0.3,0.99,-0.37,-0.79,ETof
2024-07-15,180,ndvi,20,CA_307472,204,0.44,0.37,0.69,-0.44,-0.52,ETof
2024-07-15,180,ndvi,21,CA_307774,204,0.07,0.07,-0.99,-0.06,-0.03,ETof
2024-07-15,180,ndvi,22,CA_32080,75,0.06,0.05,-0.92,0.01,0.46,ETof
2024-07-15,180,ndvi,23,CA_32260,61,0.28,0.2,-0.85,-0.28,-1.0,ETof
2024-07-15,180,ndvi,24,CA_32418,47,0.15,0.12,0.91,-0.15,0.38,ETof
2024-07-15,180,ndvi,25,CA_32637,47,0.06,0.06,-0.19,-0.06,-1.0,ETof
2024-07-15,180,ndvi,26,CA_32667,61,0.08,0.07,-0.36,-0.08,-1.0,ETof
2024-07-15,180,ndvi,27,CA_35772,36,0.18,0.15,0.21,0.18,-0.79,ETof
2024-07-15,180,ndvi,28,CA_36095,61,0.08,0.07,0.91,0.08,-0.41,ETof
2024-07-15,180,ndvi,29,CA_36121,47,0.1,0.1,-0.39,0.1,0.6,ETof
2024-07-15,180,ndvi,30,CA_36281,61,0.43,0.35,0.63,0.43,-1.0,ETof
2024-07-15,180,ndvi,31,CA_36850,61,0.26,0.22,0.61,-0.26,-1.0,ETof
2024-07-15,180,ndvi,32,CA_36898,37,0.02,0.02,0.47,0.02,0.85,ETof
2024-07-15,180,ndvi,33,CA_36982,241,0.07,0.07,-0.78,0.07,0.42,ETof
2024-07-15,180,ndvi,34,CA_37400,61,0.11,0.09,-0.82,-0.11,0.92,ETof
2024-07-15,180,ndvi,35,CA_37674,47,0.05,0.05,-0.71,0.05,0.97,ETof
2024-07-15,180,ndvi,36,CA_37683,61,1.02,0.67,-0.76,-1.02,-1.0,ETof
2024-07-15,180,ndvi,37,CA_37890,241,0.04,0.05,-0.86,-0.04,0.79,ETof
2024-07-15,180,ndvi,38,CA_38650,47,0.55,0.43,1.0,0.55,0.6,ETof
2024-07-15,180,ndvi,39,CA_38734,204,0.4,0.36,0.92,0.4,0.18,ETof
2024-07-15,180,ndvi,40,CA_38912,69,0.07,0.07,-0.81,0.06,0.9,ETof
2024-07-15,180,ndvi,41,CA_39031,69,0.09,0.07,-0.91,-0.09,0.97,ETof
2024-07-15,180,ndvi,42,CA_39032,69,0.28,0.24,-0.62,-0.28,-1.0,ETof
2024-07-15,180,ndvi,43,CA_39770,69,0.19,0.17,-0.32,0.19,0.37,ETof
2024-07-15,180,ndvi,44,CA_40009,69,0.14,0.16,-0.91,-0.14,0.42,ETof
2024-07-15,180,ndvi,45,CA_41244,69,0.02,0.03,-0.7,0.02,0.98,ETof
2024-07-15,180,ndvi,46,CA_41458,69,0.57,0.51,-0.03,0.57,-1.0,ETof
2024-07-15,180,ndvi,47,CA_41682,69,0.11,0.09,0.91,0.11,-1.0,ETof
2024-07-15,180,ndvi,48,CA_42021,69,0.12,0.1,-1.0,-0.12,0.63,ETof
2024-07-15,180,ndvi,49,CA_42143,69,0.03,0.03,0.84,-0.03,0.98,ETof
2024-07-15,180,ndvi,50,CA_298397,75,0.13,0.31,0.74,-0.13,0.03,ETo
2024-07-15,180,ndvi,51,CA_299395,75,0.12,0.3,0.61,-0.12,-0.01,ETo
2024-07-15,180,ndvi,52,CA_299467,75,0.27,0.59,0.77,0.27,-1.0,ETo
2024-07-15,180,ndvi,53,CA_300271,75,0.12,0.26,-0.41,-0.09,0.44,ETo
2024-07-15,180,ndvi,54,CA_300581,75,0.09,0.21,0.09,0.04,0.61,ETo
2024-07-15,180,ndvi,55,CA_300893,75,0.05,0.16,-0.69,-0.0,0.68,ETo
2024-07-15,180,ndvi,56,CA_301734,75,0.23,0.59,-0.07,-0.23,-1.0,ETo
2024-07-15,180,ndvi,57,CA_301986,75,0.09,0.21,0.48,0.07,0.37,ETo
2024-07-15,180,ndvi,58,CA_302388,75,0.23,0.51,-0.24,-0.23,-1.0,ETo
2024-07-15,180,ndvi,59,CA_302578,75,0.04,0.14,-0.35,0.03,0.39,ETo
2024-07-15,180,ndvi,60,CA_302669,72,0.14,0.33,0.48,-0.14,0.03,ETo
2024-07-15,180,ndvi,61,CA_303433,72,0.06,0.19,-0.83,0.04,0.47,ETo
2024-07-15,180,ndvi,62,CA_303972,47,0.08,0.19,-0.1,-0.06,0.64,ETo
2024-07-15,180,ndvi,63,CA_304258,72,0.21,0.57,-0.52,0.16,-1.0,ETo
2024-07-15,180,ndvi,64,CA_304688,72,0.09,0.2,-0.46,-0.06,0.6,ETo
2024-07-15,180,ndvi,65,CA_305684,204,0.14,0.33,-0.28,0.07,-0.53,ETo
2024-07-15,180,ndvi,66,CA_306027,204,0.15,0.36,-0.77,-0.14,-1.0,ETo
2024-07-15,180,ndvi,67,CA_306521,204,0.11,0.26,0.69,0.11,-1.0,ETo
2024-07-15,180,ndvi,68,CA_307370,204,0.13,0.3,-0.02,-0.12,0.21,ETo
2024-07-15,180,ndvi,69,CA_307376,204,0.13,0.4,0.2,0.13,-0.38,ETo
2024-07-15,180,ndvi,70,CA_307472,204,0.34,0.79,-0.24,-0.34,-1.0,ETo
2024-07-15,180,ndvi,71,CA_307774,204,0.17,0.4,-0.53,-0.14,-1.0,ETo
2024-07-15,180,ndvi,72,CA_32080,75,0.3,0.68,0.65,-0.3,-1.0,ETo
2024-07-15,180,ndvi,73,CA_32260,61,0.16,0.37,0.81,0.16,0.28,ETo
2024-07-15,180,ndvi,74,CA_32418,47,0.14,0.33,-0.63,-0.02,0.02,ETo
2024-07-15,180,ndvi,75,CA_32637,47,0.38,0.89,-0.07,-0.38,-1.0,ETo
2024-07-15,180,ndvi,76,CA_32667,61,0.19,0.44,-0.82,-0.1,-0.55,ETo
2024-07-15,180,ndvi,77,CA_35772,36,0.28,0.62,0.64,-0.28,-0.5,ETo
2024-07-15,180,ndvi,78,CA_36095,61,0.16,0.37,0.92,0.16,-0.24,ETo
2024-07-15,180,ndvi,79,CA_36121,47,0.17,0.39,0.77,-0.17,-0.16,ETo
2024-07-15,180,ndvi,80,CA_36281,61,0.3,0.67,0.67,-0.3,-1.0,ETo
2024-07-15,180,ndvi,81,CA_36850,61,0.2,0.46,0.72,-0.2,-0.26,ETo
2024-07-15,180,ndvi,82,CA_36898,37,0.42,0.97,-0.98,-0.42,-1.0,ETo
2024-07-15,180,ndvi,83,CA_36982,241,0.33,0.74,0.16,-0.33,-1.0,ETo
2024-07-15,180,ndvi,84,CA_37400,61,0.25,0.57,0.59,-0.25,-0.47,ETo
2024-07-15,180,ndvi,85,CA_37674,47,0.19,0.39,0.79,-0.19,-0.56,ETo
2024-07-15,180,ndvi,86,CA_37683,61,0.19,0.46,0.56,-0.19,-0.38,ETo
2024-07-15,180,ndvi,87,CA_37890,241,0.28,0.6,0.73,-0.28,-1.0,ETo
2024-07-15,180,ndvi,88,CA_38650,47,0.3,0.68,0.19,-0.3,-1.0,ETo
2024-07-15,180,ndvi,89,CA_38734,204,0.33,0.8,-0.99,-0.33,-1.0,ETo
2024-07-15,180,ndvi,90,CA_38912,69,0.12,0.27,-0.77,-0.04,0.11,ETo
2024-07-15,180,ndvi,91,CA_39031,69,0.29,0.61,0.44,-0.29,-1.0,ETo
2024-07-15,180,ndvi,92,CA_39032,69,0.12,0.28,-0.7,-0.05,0.23,ETo
2024-07-15,180,ndvi,93,CA_39770,69,0.16,0.39,0.71,-0.16,-0.1,ETo
2024-07-15,180,ndvi,94,CA_40009,69,0.28,0.63,0.37,-0.28,-1.0,ETo
2024-07-15,180,ndvi,95,CA_41244,69,0.1,0.24,0.74,-0.06,0.38,ETo
2024-07-15,180,ndvi,96,CA_41458,69,0.25,0.58,0.77,-0.25,-1.0,ETo
2024-07-15,180,ndvi,97,CA_41682,69,0.25,0.56,0.55,-0.25,-0.39,ETo
2024-07-15,180,ndvi,98,CA_42021,69,0.3,0.68,0.32,-0.3,-1.0,ETo
2024-07-15,180,ndvi,99,CA_42143,69,0.28,0.6,0.45,-0.28,-1.0,ETo
2024-07-15,180,ndvi,100,CA_298397,75,0.07,0.1,-0.03,-0.07,0.9,ET
2024-07-15,180,ndvi,101,CA_299395,75,0.45,0.92,0.57,-0.45,0.65,ET
2024-07-15,180,ndvi,102,CA_299467,75,0.45,0.86,0.93,-0.45,-1.0,ET
2024-07-15,180,ndvi,103,CA_300271,75,0.2,0.3,-0.88,-0.13,0.58,ET
2024-07-15,180,ndvi,104,CA_300581,75,0.33,0.65,-0.33,-0.33,0.76,ET
2024-07-15,180,ndvi,105,CA_300893,75,0.04,0.13,-0.74,0.02,0.95,ET
2024-07-15,180,ndvi,106,CA_301734,75,0.44,0.96,-0.2,-0.44,-1.0,ET
2024-07-15,180,ndvi,107,CA_301986,75,0.41,0.66,0.02,0.41,-0.68,ET
2024-07-15,180,ndvi,108,CA_302388,75,0.37,0.47,-0.61,0.37,0.54,ET
2024-07-15,180,ndvi,109,CA_302578,75,0.09,0.18,-0.13,-0.09,0.45,ET
2024-07-15,180,ndvi,110,CA_302669,72,0.06,0.12,0.81,0.02,0.94,ET
2024-07-15,180,ndvi,111,CA_303433,72,0.12,0.19,0.98,0.12,0.99,ET
2024-07-15,180,ndvi,112,CA_303972,47,0.03,0.08,-0.47,0.01,0.9,ET
2024-07-15,180,ndvi,113,CA_304258,72,0.15,0.37,-0.13,0.07,-1.0,ET
2024-07-15,180,ndvi,114,CA_304688,72,0.04,0.11,-0.73,0.0,0.95,ET
2024-07-15,180,ndvi,115,CA_305684,204,0.11,0.27,0.11,-0.09,0.77,ET
2024-07-15,180,ndvi,116,CA_306027,204,0.32,0.58,-0.68,-0.32,0.11,ET
2024-07-15,180,ndvi,117,CA_306521,204,0.22,0.41,0.4,-0.22,0.91,ET
2024-07-15,180,ndvi,118,CA_307370,204,0.06,0.13,-0.31,0.01,0.76,ET
2024-07-15,180,ndvi,119,CA_307376,204,0.59,1.1,0.67,-0.57,-0.04,ET
2024-07-15,180,ndvi,120,CA_307472,204,1.03,1.87,0.29,-1.03,-0.79,ET
2024-07-15,180,ndvi,121,CA_307774,204,0.24,0.42,0.48,-0.24,-1.0,ET
2024-07-15,180,ndvi,122,CA_32080,75,0.47,0.7,0.86,-0.47,-1.0,ET
2024-07-15,180,ndvi,123,CA_32260,61,0.25,0.43,0.73,-0.25,0.75,ET
2024-07-15,180,ndvi,124,CA_32418,47,0.3,0.56,-0.38,-0.3,0.54,ET
2024-07-15,180,ndvi,125,CA_32637,47,0.45,0.92,-0.03,-0.45,-1.0,ET
2024-07-15,180,ndvi,126,CA_32667,61,0.26,0.58,-0.86,-0.23,-1.0,ET
2024-07-15,180,ndvi,127,CA_35772,36,0.07,0.15,0.75,0.01,0.96,ET
2024-07-15,180,ndvi,128,CA_36095,61,0.36,0.66,0.92,0.36,-1.0,ET
2024-07-15,180,ndvi,129,CA_36121,47,0.06,0.13,0.82,0.02,0.97,ET
2024-07-15,180,ndvi,130,CA_36281,61,0.39,0.69,0.28,0.39,0.57,ET
2024-07-15,180,ndvi,131,CA_36850,61,0.7,1.19,0.61,-0.7,-1.0,ET
2024-07-15,180,ndvi,132,CA_36898,37,0.45,0.84,-0.9,-0.45,-1.0,ET
2024-07-15,180,ndvi,133,CA_36982,241,0.24,0.5,0.22,-0.24,0.44,ET
2024-07-15,180,ndvi,134,CA_37400,61,0.37,0.63,0.67,-0.37,0.8,ET
2024-07-15,180,ndvi,135,CA_37674,47,0.06,0.13,-0.34,0.06,0.99,ET
2024-07-15,180,ndvi,136,CA_37683,61,2.13,2.93,0.85,-2.13,-1.0,ET
2024-07-15,180,ndvi,137,CA_37890,241,0.3,0.64,0.64,-0.3,0.07,ET
2024-07-15,180,ndvi,138,CA_38650,47,1.17,1.6,-0.96,1.17,0.69,ET
2024-07-15,180,ndvi,139,CA_38734,204,0.65,1.04,0.92,0.65,0.55,ET
2024-07-15,180,ndvi,140,CA_38912,69,0.06,0.12,-0.24,0.06,0.98,ET
2024-07-15,180,ndvi,141,CA_39031,69,0.31,0.45,0.42,-0.31,0.92,ET
2024-07-15,180,ndvi,142,CA_39032,69,0.63,1.03,-0.12,-0.63,-1.0,ET
2024-07-15,180,ndvi,143,CA_39770,69,0.27,0.5,0.54,0.27,0.41,ET
2024-07-15,180,ndvi,144,CA_40009,69,0.4,0.82,-0.89,-0.4,-0.73,ET
2024-07-15,180,ndvi,145,CA_41244,69,0.14,0.26,0.82,-0.04,0.9,ET
2024-07-15,180,ndvi,146,CA_41458,69,0.78,1.39,0.34,0.78,-1.0,ET
2024-07-15,180,ndvi,147,CA_41682,69,0.16,0.23,-0.55,0.16,-1.0,ET
2024-07-15,180,ndvi,148,CA_42021,69,0.61,1.1,0.24,-0.61,-0.43,ET
2024-07-15,180,ndvi,149,CA_42143,69,0.39,0.67,0.43,-0.39,0.42,ET
2024-07-15,60,None,0,CA_298397,75,0.2,0.13,0.9,-0.2,-1.0,ETof
2024-07-15,60,None,1,CA_299395,75,0.2,0.19,0.87,-0.2,0.76,ETof
2024-07-15,60,None,2,CA_299467,75,0.33,0.3,-1.0,-0.33,-1.0,ETof
2024-07-15,60,None,3,CA_300271,75,0.13,0.08,0.95,-0.13,-0.82,ETof
2024-07-15,60,None,4,CA_300581,75,0.31,0.27,-0.62,-0.31,0.2,ETof
2024-07-15,60,None,5,CA_300893,75,0.01,0.02,-0.0,0.01,0.98,ETof
2024-07-15,60,None,6,CA_301734,75,0.02,0.02,0.59,0.0,0.89,ETof
2024-07-15,60,None,7,CA_301986,75,0.29,0.21,0.87,-0.29,-1.0,ETof
2024-07-15,60,None,8,CA_302388,75,0.02,0.01,0.69,0.02,0.99,ETof
2024-07-15,60,None,9,CA_302578,75,0.07,0.07,-0.82,-0.07,-0.35,ETof
2024-07-15,60,None,10,CA_302669,72,0.14,0.1,0.74,0.14,-0.31,ETof
2024-07-15,60,None,11,CA_303433,72,0.05,0.04,1.0,0.05,0.99,ETof
2024-07-15,60,None,12,CA_303972,47,0.03,0.03,0.0,0.03,-0.25,ETof
2024-07-15,60,None,13,CA_304258,72,0.05,0.05,-0.29,-0.05,-1.0,ETof
2024-07-15,60,None,14,CA_304688,72,0.09,0.09,-0.99,-0.09,-0.79,ETof
2024-07-15,60,None,15,CA_305684,204,0.1,0.1,-0.99,-0.1,0.54,ETof
2024-07-15,60,None,16,CA_306027,204,0.07,0.06,0.99,-0.07,0.87,ETof
2024-07-15,60,None,17,CA_306521,204,0.18,0.17,0.64,-0.18,0.84,ETof
2024-07-15,60,None,18,CA_307370,204,0.09,0.1,0.48,0.09,-1.0,ETof
2024-07-15,60,None,19,CA_307376,204,0.37,0.3,0.99,-0.37,-0.79,ETof
2024-07-15,60,None,20,CA_307472,204,0.03,0.03,0.67,-0.02,0.99,ETof
2024-07-15,60,None,21,CA_307774,204,0.13,0.11,0.98,0.13,-1.0,ETof
2024-07-15,60,None,22,CA_32080,75,0.14,0.1,1.0,0.14,-1.0,ETof
2024-07-15,60,None,23,CA_32260,61,0.28,0.2,-0.85,-0.28,-1.0,ETof
2024-07-15,60,None,24,CA_32418,47,0.2,0.17,0.96,-0.2,-0.13,ETof
2024-07-15,60,None,25,CA_32637,47,0.01,0.01,0.36,-0.01,-1.0,ETof
2024-07-15,60,None,26,CA_32667,61,0.08,0.07,-0.36,-0.08,-1.0,ETof
2024-07-15,60,None,27,CA_35772,36,0.18,0.15,0.21,0.18,-0.79,ETof
2024-07-15,60,None,28,CA_36095,61,0.18,0.17,0.85,-0.18,-1.0,ETof
2024-07-15,60,None,29,CA_36121,47,0.1,0.1,-0.39,0.1,0.6,ETof
2024-07-15,60,None,30,CA_36281,61,0.01,0.01,0.74,0.0,1.0,ETof
2024-07-15,60,None,31,CA_36850,61,0.12,0.12,-0.99,-0.12,-1.0,ETof
2024-07-15,60,None,32,CA_36898,37,0.02,0.02,0.28,-0.01,0.86,ETof
2024-07-15,60,None,33,CA_36982,241,0.07,0.07,-0.78,0.07,0.42,ETof
2024-07-15,60,None,34,CA_37400,61,0.11,0.09,-0.82,-0.11,0.92,ETof
2024-07-15,60,None,35,CA_37674,47,0.33,0.29,0.91,0.33,0.09,ETof
2024-07-15,60,None,36,CA_37683,61,1.14,0.75,-0.97,-1.14,-1.0,ETof
2024-07-15,60,None,37,CA_37890,241,0.07,0.06,0.83,-0.07,0.68,ETof
2024-07-15,60,None,38,CA_38650,47,1.0,0.79,-0.99,1.0,-0.34,ETof
2024-07-15,60,None,39,CA_38734,204,0.12,0.11,0.95,0.12,0.92,ETof
2024-07-15,60,None,40,CA_38912,69,0.04,0.04,0.9,0.04,0.97,ETof
2024-07-15,60,None,41,CA_39031,69,0.44,0.36,-0.91,0.44,0.3,ETof
2024-07-15,60,None,42,CA_39032,69,0.02,0.01,0.61,0.01,0.98,ETof
2024-07-15,60,None,43,CA_39770,69,0.19,0.17,-0.32,0.19,0.37,ETof
2024-07-15,60,None,44,CA_40009,69,0.07,0.07,0.11,0.01,0.88,ETof
2024-07-15,60,None,45,CA_41244,69,0.05,0.05,-0.85,0.05,0.89,ETof
2024-07-15,60,None,46,CA_41458,69,0.12,0.13,-0.96,0.11,0.57,ETof
2024-07-15,60,None,47,CA_41682,69,0.02,0.02,-0.94,0.02,0.78,ETof
2024-07-15,60,None,48,CA_42021,69,0.12,0.1,-1.0,-0.12,0.63,ETof
2024-07-15,60,None,49,CA_42143,69,0.06,0.06,-0.82,-0.06,0.88,ETof
2024-07-15,60,None,50,CA_298397,75,0.33,0.77,0.02,-0.33,-1.0,ETo
2024-07-15,60,None,51,CA_299395,75,0.29,0.67,0.27,-0.29,-1.0,ETo
2024-07-15,60,None,52,CA_299467,75,0.29,0.66,0.18,-0.29,-1.0,ETo
2024-07-15,60,None,53,CA_300271,75,0.1,0.23,0.09,0.06,0.57,ETo
2024-07-15,60,None,54,CA_300581,75,0.09,0.21,0.09,0.04,0.61,ETo
2024-07-15,60,None,55,CA_300893,75,0.09,0.2,0.28,0.05,0.49,ETo
2024-07-15,60,None,56,CA_301734,75,0.09,0.21,0.09,0.04,0.61,ETo
2024-07-15,60,None,57,CA_301986,75,0.09,0.21,0.48,0.07,0.37,ETo
2024-07-15,60,None,58,CA_302388,75,0.08,0.19,0.19,0.05,0.51,ETo
2024-07-15,60,None,59,CA_302578,75,0.15,0.37,-0.48,-0.13,-1.0,ETo
2024-07-15,60,None,60,CA_302669,72,0.09,0.26,-0.56,0.02,0.37,ETo
2024-07-15,60,None,61,CA_303433,72,0.1,0.23,0.38,0.08,0.24,ETo
2024-07-15,60,None,62,CA_303972,47,0.08,0.21,-0.25,0.03,0.53,ETo
2024-07-15,60,None,63,CA_304258,72,0.11,0.24,0.49,0.09,-0.08,ETo
2024-07-15,60,None,64,CA_304688,72,0.07,0.2,-0.04,0.01,0.61,ETo
2024-07-15,60,None,65,CA_305684,204,0.13,0.34,-0.65,0.04,-0.64,ETo
2024-07-15,60,None,66,CA_306027,204,0.11,0.24,0.64,0.09,-0.1,ETo
2024-07-15,60,None,67,CA_306521,204,0.08,0.22,-0.49,0.01,-1.0,ETo
2024-07-15,60,None,68,CA_307370,204,0.1,0.25,-0.17,0.06,0.45,ETo
2024-07-15,60,None,69,CA_307376,204,0.1,0.25,-0.17,0.06,0.45,ETo
2024-07-15,60,None,70,CA_307472,204,0.1,0.24,-0.16,0.05,0.5,ETo
2024-07-15,60,None,71,CA_307774,204,0.12,0.28,0.86,0.12,-1.0,ETo
2024-07-15,60,None,72,CA_32080,75,0.37,0.86,0.01,-0.37,-1.0,ETo
2024-07-15,60,None,73,CA_32260,61,0.35,0.8,0.04,-0.35,-1.0,ETo
2024-07-15,60,None,74,CA_32418,47,0.27,0.61,0.28,-0.27,-1.0,ETo
2024-07-15,60,None,75,CA_32637,47,0.38,0.89,-0.07,-0.38,-1.0,ETo
2024-07-15,60,None,76,CA_32667,61,0.12,0.27,-0.57,-0.05,0.39,ETo
2024-07-15,60,None,77,CA_35772,36,0.22,0.51,-0.8,-0.12,-0.02,ETo
2024-07-15,60,None,78,CA_36095,61,0.21,0.47,0.75,-0.21,-1.0,ETo
2024-07-15,60,None,79,CA_36121,47,0.23,0.51,0.76,-0.23,-0.95,ETo
2024-07-15,60,None,80,CA_36281,61,0.28,0.62,0.7,-0.28,-1.0,ETo
2024-07-15,60,None,81,CA_36850,61,0.26,0.58,0.71,-0.26,-0.99,ETo
2024-07-15,60,None,82,CA_36898,37,0.27,0.59,0.73,-0.27,-0.85,ETo
2024-07-15,60,None,83,CA_36982,241,0.26,0.58,0.71,-0.26,-0.99,ETo
2024-07-15,60,None,84,CA_37400,61,0.38,0.85,0.08,-0.38,-1.0,ETo
2024-07-15,60,None,85,CA_37674,47,0.12,0.28,-0.7,-0.05,0.23,ETo
2024-07-15,60,None,86,CA_37683,61,0.32,0.75,0.04,-0.32,-1.0,ETo
2024-07-15,60,None,87,CA_37890,241,0.13,0.31,-0.65,-0.08,0.29,ETo
2024-07-15,60,None,88,CA_38650,47,0.23,0.52,0.74,-0.23,-1.0,ETo
2024-07-15,60,None,89,CA_38734,204,0.21,0.46,0.77,-0.21,-1.0,ETo
2024-07-15,60,None,90,CA_38912,69,0.12,0.27,-0.77,-0.04,0.11,ETo
2024-07-15,60,None,91,CA_39031,69,0.11,0.27,-0.75,-0.05,0.2,ETo
2024-07-15,60,None,92,CA_39032,69,0.12,0.28,-0.7,-0.05,0.23,ETo
2024-07-15,60,None,93,CA_39770,69,0.39,0.89,0.07,-0.39,-1.0,ETo
2024-07-15,60,None,94,CA_40009,69,0.28,0.63,0.37,-0.28,-1.0,ETo
2024-07-15,60,None,95,CA_41244,69,0.24,0.57,0.04,-0.24,-1.0,ETo
2024-07-15,60,None,96,CA_41458,69,0.17,0.39,0.79,-0.17,-1.0,ETo
2024-07-15,60,None,97,CA_41682,69,0.38,0.85,0.09,-0.38,-1.0,ETo
2024-07-15,60,None,98,CA_42021,69,0.3,0.68,0.32,-0.3,-1.0,ETo
2024-07-15,60,None,99,CA_42143,69,0.12,0.28,-0.74,-0.03,0.06,ETo
2024-07-15,60,None,100,CA_298397,75,0.1,0.15,0.66,0.03,0.8,ET
2024-07-15,60,None,101,CA_299395,75,0.45,0.92,0.57,-0.45,0.65,ET
2024-07-15,60,None,102,CA_299467,75,0.56,1.1,-0.96,-0.56,-1.0,ET
2024-07-15,60,None,103,CA_300271,75,0.2,0.3,-0.88,-0.13,0.58,ET
2024-07-15,60,None,104,CA_300581,75,0.34,0.67,0.72,-0.34,0.75,ET
2024-07-15,60,None,105,CA_300893,75,0.23,0.55,-0.26,-0.23,0.14,ET
2024-07-15,60,None,106,CA_301734,75,0.12,0.28,-0.21,-0.08,0.75,ET
2024-07-15,60,None,107,CA_301986,75,0.67,1.07,0.06,-0.67,-1.0,ET
2024-07-15,60,None,108,CA_302388,75,0.04,0.07,-0.31,0.02,0.99,ET
2024-07-15,60,None,109,CA_302578,75,0.38,0.71,-0.02,-0.38,-1.0,ET
2024-07-15,60,None,110,CA_302669,72,0.06,0.12,0.81,0.02,0.94,ET
